,time_together
8480839_vs_8483490,20
8475462_vs_8480839,19
8481524_vs_8483490,17
8475462_vs_8481524,19
8475462_vs_8480035,12
8475462_vs_8482671,15
8480035_vs_8483490,16
8482671_vs_8483490,14
8480035_vs_8482803,17
8482671_vs_8482803,19
8475208_vs_8482671,14
8475208_vs_8480035,12
8480196_vs_8482803,11
8475208_vs_8480196,13
8475208_vs_8477365,12
8477365_vs_8482803,10
8480196_vs_8481563,12
8477365_vs_8481563,11
8480839_vs_8481563,17
8480839_vs_8482803,17
8481524_vs_8481605,17
8481524_vs_8482803,16
8480839_vs_8481605,18
8480035_vs_8481563,10
8481563_vs_8482671,13
8480196_vs_8483490,9
8475208_vs_8480839,21
8475208_vs_8481524,14
8481524_vs_8481563,13
8475462_vs_8480196,6
8477365_vs_8483490,8
8475462_vs_8477365,8
8480035_vs_8481605,16
8481605_vs_8482671,19
8477365_vs_8481605,7
8480196_vs_8481605,9
