,time_together
8477500_vs_8480803,18
8475786_vs_8477506,22
8475314_vs_8480803,14
8477500_vs_8475218,18
8475786_vs_8476429,20
8475314_vs_8475218,15
8476419_vs_8480803,17
8476454_vs_8477506,21
8476419_vs_8475218,16
8478402_vs_8477506,25
8478402_vs_8476429,23
8476454_vs_8476429,19
8475754_vs_8476967,14
8478042_vs_8483448,9
8481617_vs_8483448,8
8484958_vs_8476967,13
8478042_vs_8480865,12
8477934_vs_8480865,16
8475151_vs_8477498,14
8475754_vs_8477498,15
8481617_vs_8480865,11
8484958_vs_8477498,13
8475151_vs_8476967,16
8477934_vs_8483448,13
8475231_vs_8476967,12
8481601_vs_8476967,15
8477934_vs_8479395,7
8475231_vs_8477498,15
8478042_vs_8479395,8
8481601_vs_8477498,17
8481617_vs_8479395,9
8478115_vs_8477498,13
8477934_vs_8480306,8
8478042_vs_8480306,8
8481617_vs_8480306,9
8478115_vs_8476967,15
8475231_vs_8480803,9
8481601_vs_8480803,14
8475231_vs_8475218,10
8481601_vs_8475218,13
8478115_vs_8475218,11
8478115_vs_8480803,10
8477934_vs_8477506,21
8478042_vs_8477506,12
8478042_vs_8476429,11
8477934_vs_8476429,18
8481617_vs_8477506,12
8481617_vs_8476429,10
8474641_vs_8477506,13
8477406_vs_8477506,12
8477406_vs_8476429,8
8474641_vs_8476429,10
8477015_vs_8477506,10
8477015_vs_8476429,7
8477406_vs_8480865,10
8474641_vs_8480865,9
8481237_vs_8475218,5
8477015_vs_8480865,10
8481237_vs_8480803,6
8480789_vs_8475218,7
8480789_vs_8480803,6
8474709_vs_8477498,4
8480789_vs_8479442,7
8481237_vs_8479442,7
8474709_vs_8479442,6
8480789_vs_8477498,8
8481237_vs_8477498,5
8475784_vs_8480865,8
8475784_vs_8477506,10
8470621_vs_8480865,11
8478585_vs_8480865,11
8478585_vs_8477506,10
8470621_vs_8477506,13
8475784_vs_8483448,8
8470621_vs_8483448,10
8478585_vs_8483448,9
8478402_vs_8480865,18
8476454_vs_8480865,19
8475786_vs_8483448,15
8478402_vs_8483448,15
8474709_vs_8480803,4
8475786_vs_8480865,18
8474709_vs_8475218,3
8476454_vs_8483448,14
8470621_vs_8476429,12
8478585_vs_8476429,10
8475784_vs_8476429,10
8476419_vs_8480834,9
8477500_vs_8476967,14
8475314_vs_8476967,14
8476419_vs_8476967,13
8475314_vs_8480834,8
8477500_vs_8480834,10
8470621_vs_8479395,4
8478585_vs_8479395,7
8475784_vs_8479395,4
8475784_vs_8480306,6
8470621_vs_8480306,6
8478585_vs_8480306,7
8475151_vs_8480834,11
8475754_vs_8480834,9
8475754_vs_8479442,7
8475314_vs_8479442,8
8475314_vs_8477498,15
8475151_vs_8479442,5
8484958_vs_8479442,6
8481601_vs_8479442,8
8475231_vs_8479442,9
8477015_vs_8483448,6
8474641_vs_8483448,5
8478115_vs_8479442,7
8477406_vs_8483448,5
8478115_vs_8480834,8
8475151_vs_8475218,16
8475151_vs_8480803,14
8476454_vs_8480306,3
8478402_vs_8480306,4
8475786_vs_8479395,5
8476454_vs_8479395,3
8478402_vs_8479395,5
8475786_vs_8480306,4
8475754_vs_8480803,14
8475754_vs_8475218,16
8475231_vs_8480834,5
8481601_vs_8480834,7
8480789_vs_8480834,8
8481237_vs_8480834,6
8474709_vs_8480834,7
8484958_vs_8480834,8
8484958_vs_8475218,14
8484958_vs_8480803,11
8477500_vs_8479442,8
8476419_vs_8479442,7
8477500_vs_8477498,16
8476419_vs_8477498,14
8477015_vs_8480306,8
8474641_vs_8480306,9
8477406_vs_8480306,8
8477406_vs_8479395,10
8474641_vs_8479395,8
8477015_vs_8479395,9
8480789_vs_8476967,8
8481237_vs_8476967,5
8474709_vs_8476967,6
