,time_together
8479987_vs_8483431,11
8479987_vs_8481711,9
8478401_vs_8483431,17
8478474_vs_8479987,11
8478401_vs_8478474,16
8477956_vs_8483431,13
8477956_vs_8478474,12
8478401_vs_8481711,14
8477956_vs_8481711,12
8477496_vs_8479343,14
8477956_vs_8479343,8
8479343_vs_8479987,6
8477496_vs_8483431,13
8477496_vs_8481711,11
8477496_vs_8482699,11
8473419_vs_8482699,9
8473419_vs_8483431,13
8473419_vs_8479343,12
8479638_vs_8482699,7
8473419_vs_8475760,8
8475760_vs_8479638,9
8475760_vs_8477496,7
8479343_vs_8479638,8
8475745_vs_8475760,6
8479343_vs_8483567,5
8475760_vs_8483567,4
8475745_vs_8479343,10
8482699_vs_8483567,6
8475745_vs_8482699,10
8477021_vs_8479638,7
8477021_vs_8483567,10
8475745_vs_8477021,11
8480849_vs_8483567,6
8479638_vs_8480849,8
8475745_vs_8480849,8
8479365_vs_8480849,6
8479365_vs_8482699,11
8477021_vs_8479365,8
8477951_vs_8479365,6
8477951_vs_8483567,6
8475745_vs_8477951,12
8479365_vs_8479619,6
8475745_vs_8479619,7
8479619_vs_8483567,7
8479619_vs_8480355,2
8477951_vs_8480355,8
8480849_vs_8481043,5
8480849_vs_8481556,9
8480355_vs_8480849,8
8479619_vs_8481043,5
8477951_vs_8481043,6
8479619_vs_8481556,2
8477951_vs_8481556,9
8478831_vs_8481556,5
8478831_vs_8481043,9
8478831_vs_8480355,5
8480855_vs_8481043,5
8480855_vs_8481556,4
8480355_vs_8480855,3
8477021_vs_8481043,7
8477021_vs_8479987,5
8477021_vs_8480355,5
8479987_vs_8480855,9
8478831_vs_8479987,9
8477021_vs_8478401,10
8477021_vs_8477956,11
8478401_vs_8478831,12
8478401_vs_8480855,12
8477956_vs_8478831,12
8477956_vs_8480855,10
8477021_vs_8477496,15
8477496_vs_8480855,8
8479638_vs_8483431,9
8479638_vs_8481711,6
8473419_vs_8481711,9
8477496_vs_8478474,9
8478474_vs_8479638,9
8473419_vs_8478474,11
8475745_vs_8481711,6
8475745_vs_8483431,11
8479365_vs_8481711,6
8475760_vs_8479365,5
8479343_vs_8479365,8
8479987_vs_8482699,8
8475760_vs_8477956,8
8478401_vs_8479343,8
8475760_vs_8478401,14
8478401_vs_8482699,11
8475760_vs_8479987,11
8477956_vs_8482699,8
8479987_vs_8480849,5
8477956_vs_8480849,9
8478401_vs_8480849,8
8477021_vs_8481556,9
8481556_vs_8482699,8
8480355_vs_8482699,7
8477951_vs_8477956,13
8473419_vs_8477021,12
8473419_vs_8478831,13
8473419_vs_8480855,9
8479638_vs_8480855,9
8478831_vs_8479638,7
8477496_vs_8478831,11
8478831_vs_8483567,11
8478474_vs_8483567,4
8480855_vs_8483567,10
8475745_vs_8480855,13
8475745_vs_8478474,7
8475745_vs_8478831,11
8481711_vs_8483567,2
8479365_vs_8483431,6
8478474_vs_8479365,4
8483431_vs_8483567,6
8477951_vs_8479638,8
8477951_vs_8478401,13
8477951_vs_8479987,7
8475760_vs_8481043,4
8481043_vs_8482699,5
8475760_vs_8481556,5
8478474_vs_8481556,6
8478474_vs_8481043,7
8479343_vs_8481043,5
8479343_vs_8481556,7
8481556_vs_8481711,5
8481043_vs_8483431,6
8481043_vs_8481711,8
8479619_vs_8479987,2
8478831_vs_8479365,5
8479365_vs_8480855,8
8477496_vs_8480849,9
8473419_vs_8480849,11
8473419_vs_8477951,14
8477496_vs_8477951,13
8480355_vs_8483431,6
8481556_vs_8483431,7
8475760_vs_8480355,3
8480355_vs_8481711,2
8478474_vs_8480355,6
8477956_vs_8479619,3
8478401_vs_8479619,4
8479343_vs_8480355,7
8473419_vs_8479619,4
8479619_vs_8479638,2
8477496_vs_8479619,3
