,time_together
8477506_vs_8482671,17
8477506_vs_8481524,20
8476917_vs_8482671,10
8476917_vs_8481524,10
8481014_vs_8481524,19
8480865_vs_8481524,20
8481014_vs_8482671,20
8480865_vs_8482671,18
8480035_vs_8480865,23
8480035_vs_8481014,20
8480839_vs_8481014,29
8480839_vs_8480865,26
8476429_vs_8480839,22
8476422_vs_8480839,7
8476429_vs_8480035,14
8476422_vs_8480035,5
8476429_vs_8477365,12
8476422_vs_8477365,4
8476429_vs_8480807,14
8476422_vs_8480807,5
8477506_vs_8480807,15
8476917_vs_8480807,7
8476917_vs_8477365,7
8477365_vs_8477506,12
8477365_vs_8481014,11
8477365_vs_8480865,17
8480807_vs_8481014,12
8480807_vs_8480865,19
8476917_vs_8480839,6
8477506_vs_8480839,21
8476422_vs_8481524,5
8476422_vs_8482671,3
8476429_vs_8482671,13
8476429_vs_8481524,13
8476917_vs_8480035,2
8477506_vs_8480035,13
