,time_together
8480039_vs_8475462,15
8481754_vs_8473446,15
8475754_vs_8475462,16
8482745_vs_8473446,18
8478873_vs_8479398,17
8481754_vs_8479398,16
8477425_vs_8481605,14
8482745_vs_8479398,19
8478873_vs_8473446,17
8480039_vs_8481605,16
8475754_vs_8481605,19
8477425_vs_8475462,13
8478873_vs_8483569,9
8481754_vs_8483569,9
8482745_vs_8483569,8
8482745_vs_8484258,9
8478873_vs_8484258,9
8481754_vs_8484258,7
8475754_vs_8481563,12
8477425_vs_8481563,9
8480039_vs_8481563,15
8484153_vs_8483569,7
8475745_vs_8481563,11
8484153_vs_8484258,11
8475745_vs_8475462,13
8481641_vs_8475462,14
8481641_vs_8481563,11
8481186_vs_8481563,11
8481186_vs_8483490,10
8481641_vs_8483490,8
8481186_vs_8475462,11
8475745_vs_8483490,9
8483445_vs_8483569,9
8483445_vs_8484258,10
8473986_vs_8483569,8
8473986_vs_8484258,12
8480448_vs_8481563,10
8480448_vs_8483490,10
8476918_vs_8483490,9
8476918_vs_8481563,9
8476458_vs_8483569,15
8476458_vs_8484258,15
8475745_vs_8476885,14
8480448_vs_8476885,14
8476918_vs_8476885,12
8476918_vs_8482178,11
8475745_vs_8482178,13
8480448_vs_8482178,11
8478366_vs_8482072,15
8478366_vs_8484258,13
8476458_vs_8482072,14
8473986_vs_8482072,9
8473986_vs_8479387,10
8480835_vs_8482178,10
8478366_vs_8479387,15
8476458_vs_8479387,14
8480835_vs_8476885,15
8481533_vs_8479387,12
8481533_vs_8482072,14
8475780_vs_8482178,5
8475780_vs_8476885,7
8478424_vs_8482072,6
8480806_vs_8479387,6
8480835_vs_8475462,12
8475780_vs_8475462,6
8478424_vs_8479387,8
8480806_vs_8482072,4
8480448_vs_8475462,11
8484976_vs_8482178,5
8484976_vs_8475462,6
8478424_vs_8484258,10
8481533_vs_8483569,13
8480806_vs_8483569,8
8478424_vs_8483569,7
8481533_vs_8484258,13
8480806_vs_8484258,10
8476391_vs_8482178,6
8476391_vs_8475462,5
8482118_vs_8484258,9
8476391_vs_8481605,5
8484976_vs_8481605,7
8482118_vs_8483569,6
8475780_vs_8481605,6
8482118_vs_8479398,6
8480806_vs_8479398,5
8478424_vs_8479398,5
8478424_vs_8473446,3
8482118_vs_8473446,4
8477425_vs_8483490,8
8480039_vs_8483490,12
8475754_vs_8483490,10
8480039_vs_8476885,9
8475754_vs_8476885,8
8480039_vs_8482178,6
8475754_vs_8482178,5
8477425_vs_8482178,3
8477425_vs_8476885,5
8481754_vs_8482072,8
8482745_vs_8482072,9
8478873_vs_8482072,7
8481641_vs_8482178,8
8481641_vs_8476885,9
8481186_vs_8476885,13
8481186_vs_8482178,11
8478873_vs_8479387,8
8481754_vs_8479387,5
8482745_vs_8479387,7
8484153_vs_8479387,12
8484153_vs_8482072,8
8475745_vs_8481605,12
8481186_vs_8481605,10
8483445_vs_8482072,8
8483445_vs_8479387,10
8481641_vs_8481605,15
8480448_vs_8481605,11
8480835_vs_8481605,11
8476918_vs_8481605,6
8478366_vs_8483569,12
8476918_vs_8475462,7
8480835_vs_8481563,8
8480835_vs_8483490,7
8484976_vs_8481563,5
8484976_vs_8476885,5
8475780_vs_8481563,5
8476391_vs_8481563,5
8481533_vs_8479398,10
8476391_vs_8476885,6
8478366_vs_8479398,10
8478366_vs_8473446,10
8481533_vs_8473446,12
8480806_vs_8473446,3
8483445_vs_8473446,9
8482118_vs_8482072,5
8482118_vs_8479387,7
8484976_vs_8483490,3
8476458_vs_8479398,8
8473986_vs_8479398,11
8476458_vs_8473446,6
8484153_vs_8479398,10
8484153_vs_8473446,9
8475780_vs_8483490,2
8473986_vs_8473446,7
8476391_vs_8483490,3
8483445_vs_8479398,8
