,time_together
8479968_vs_8478469,14
8473419_vs_8478469,19
8477496_vs_8475324,14
8480801_vs_8478450,18
8480801_vs_8479369,14
8480208_vs_8478450,14
8480064_vs_8478450,14
8477496_vs_8478469,22
8479968_vs_8475324,11
8480064_vs_8479369,12
8480208_vs_8479369,14
8473419_vs_8475324,14
8473419_vs_8482105,18
8477496_vs_8482245,15
8479968_vs_8482245,10
8477496_vs_8482105,20
8473419_vs_8482245,14
8479968_vs_8482105,9
8477956_vs_8482105,23
8477956_vs_8482245,20
8481596_vs_8478450,18
8482092_vs_8478450,14
8481596_vs_8479369,11
8482092_vs_8479369,11
8478401_vs_8482245,19
8478401_vs_8482105,25
8476393_vs_8482511,9
8476393_vs_8478450,9
8479987_vs_8482245,18
8481596_vs_8482511,16
8482092_vs_8482511,14
8479987_vs_8482105,16
8478020_vs_8478443,12
8480355_vs_8482095,10
8482859_vs_8478443,7
8478146_vs_8478443,10
8481556_vs_8484321,11
8479638_vs_8484321,9
8478020_vs_8477507,12
8480355_vs_8484321,10
8478146_vs_8477507,10
8481556_vs_8482095,12
8479638_vs_8482095,9
8482859_vs_8477507,8
8483505_vs_8482095,12
8483505_vs_8484321,10
8482859_vs_8482511,6
8478146_vs_8482511,4
8478020_vs_8482511,7
8482116_vs_8482511,9
8482116_vs_8477507,21
8479638_vs_8475324,9
8478874_vs_8477507,5
8473512_vs_8477507,16
8483505_vs_8475324,3
8478874_vs_8482511,6
8480355_vs_8475324,8
8479638_vs_8478469,10
8483505_vs_8478469,8
8480355_vs_8478469,10
8473512_vs_8482511,11
8479365_vs_8478469,11
8479365_vs_8475324,8
8481596_vs_8477851,12
8482092_vs_8477851,13
8479987_vs_8475324,15
8476393_vs_8479369,6
8478401_vs_8475324,13
8479987_vs_8478469,18
8477956_vs_8475324,15
8478401_vs_8478469,16
8476393_vs_8477851,11
8477956_vs_8478469,19
8475745_vs_8484321,11
8480801_vs_8478443,20
8475745_vs_8478469,14
8480208_vs_8478443,20
8480064_vs_8478443,15
8479365_vs_8484321,13
8479365_vs_8482095,15
8475745_vs_8482095,15
8482116_vs_8478443,18
8482116_vs_8478450,16
8478874_vs_8478443,4
8478874_vs_8478450,10
8480208_vs_8477507,21
8477496_vs_8484321,3
8479968_vs_8482095,3
8477496_vs_8482095,4
8479968_vs_8484321,3
8473419_vs_8484321,2
8473512_vs_8478450,16
8481556_vs_8482105,11
8481556_vs_8482245,10
8478146_vs_8478450,7
8482116_vs_8479369,16
8478146_vs_8479369,6
8478020_vs_8479369,10
8481556_vs_8475324,10
8478020_vs_8478450,10
8481556_vs_8478469,12
8482859_vs_8478450,8
8478146_vs_8477851,5
8478020_vs_8477851,7
8482859_vs_8477851,7
8482116_vs_8477851,11
8478874_vs_8477851,6
8473512_vs_8477851,11
8478874_vs_8479369,9
8473512_vs_8479369,13
8483505_vs_8482105,7
8483505_vs_8482245,7
8480064_vs_8477507,17
8480801_vs_8477507,21
8473512_vs_8478443,14
8475745_vs_8475324,8
8475745_vs_8482105,13
8479365_vs_8482245,7
8479365_vs_8482105,7
8475745_vs_8482245,6
8482859_vs_8479369,7
8480801_vs_8477851,6
8480208_vs_8477851,6
8481596_vs_8477507,10
8481596_vs_8478443,10
8482092_vs_8477507,9
8482092_vs_8478443,10
8476393_vs_8477507,4
8476393_vs_8478443,4
8479987_vs_8484321,5
8477956_vs_8484321,4
8478401_vs_8484321,4
8479638_vs_8482245,6
8480355_vs_8482245,5
8473419_vs_8482095,2
8479987_vs_8482095,6
8478401_vs_8482095,4
8477956_vs_8482095,4
8480064_vs_8477851,5
8480064_vs_8482511,8
8480801_vs_8482511,6
8480355_vs_8482105,4
8479638_vs_8482105,5
8480208_vs_8482511,3
