,time_together
8479362_vs_8480830,9
8477496_vs_8480830,10
8476921_vs_8477496,11
8473533_vs_8475745,14
8473533_vs_8479362,13
8475745_vs_8476921,14
8475745_vs_8480830,12
8473533_vs_8477496,12
8476921_vs_8479362,12
8476921_vs_8477956,18
8479987_vs_8480830,11
8473533_vs_8479987,17
8477956_vs_8480830,12
8478401_vs_8480830,10
8476921_vs_8478401,16
8473533_vs_8477956,18
8476921_vs_8479987,18
8473533_vs_8478401,16
8478420_vs_8479987,11
8477956_vs_8478427,13
8478401_vs_8478420,13
8477956_vs_8478420,13
8478427_vs_8479987,12
8478401_vs_8478427,16
8479987_vs_8482093,13
8477956_vs_8482093,15
8478401_vs_8482093,13
8475791_vs_8483505,8
8475791_vs_8479968,7
8481043_vs_8482809,9
8482809_vs_8483505,7
8479968_vs_8482809,7
8480829_vs_8481043,11
8479968_vs_8480829,8
8475791_vs_8481043,11
8480829_vs_8483505,9
8475791_vs_8481556,11
8480355_vs_8482809,10
8475791_vs_8480355,10
8479370_vs_8481556,9
8479370_vs_8483505,4
8479370_vs_8480355,9
8481556_vs_8482809,11
8478458_vs_8481556,10
8478458_vs_8480355,8
8477887_vs_8478458,7
8477887_vs_8479370,7
8475791_vs_8477887,11
8477887_vs_8480762,6
8480355_vs_8480762,6
8480762_vs_8481556,6
8477496_vs_8478458,8
8478401_vs_8478458,6
8478401_vs_8482809,8
8477496_vs_8478420,15
8477496_vs_8482809,8
8477496_vs_8478427,17
8478427_vs_8481556,10
8478420_vs_8481556,11
8475745_vs_8480829,6
8480829_vs_8481556,8
8480830_vs_8481556,9
8475745_vs_8482093,17
8475745_vs_8475791,6
8481556_vs_8482093,10
8481043_vs_8482093,6
8480830_vs_8481043,4
8480355_vs_8482093,8
8480355_vs_8480830,6
8480355_vs_8480829,8
8477887_vs_8480829,8
8477887_vs_8482093,6
8477887_vs_8480830,7
8475745_vs_8480762,6
8473533_vs_8477887,5
8480762_vs_8483505,7
8473533_vs_8483505,5
8480830_vs_8483505,3
8476921_vs_8483505,5
8476921_vs_8477887,4
8477496_vs_8482093,15
8478427_vs_8483505,6
8482093_vs_8483505,8
8478427_vs_8479968,4
8478427_vs_8479362,13
8475745_vs_8478427,14
8479968_vs_8482093,5
8479362_vs_8482093,13
8473533_vs_8479968,4
8476921_vs_8479968,4
8477887_vs_8478420,6
8478420_vs_8480355,8
8477887_vs_8482809,7
8473533_vs_8481043,3
8479362_vs_8480762,4
8475745_vs_8479370,3
8479362_vs_8479370,3
8479370_vs_8479968,3
8479968_vs_8480762,5
8479968_vs_8480830,2
8478427_vs_8480355,7
8479370_vs_8481043,3
8478427_vs_8481043,5
8478420_vs_8481043,4
8477956_vs_8480762,6
8477956_vs_8478458,4
8477956_vs_8479370,2
8478401_vs_8479370,2
8478401_vs_8480762,6
8478420_vs_8479362,12
8475745_vs_8478420,13
8479987_vs_8482809,7
8479987_vs_8480829,7
8477956_vs_8482809,6
8478401_vs_8480829,6
8475791_vs_8477956,5
8477956_vs_8480829,4
8475791_vs_8478401,5
8475791_vs_8479987,6
8478458_vs_8481043,2
8478458_vs_8483505,2
8478458_vs_8479968,3
8480762_vs_8481043,4
8477496_vs_8479370,2
8478458_vs_8479362,3
8475745_vs_8478458,4
8477496_vs_8480762,5
8476921_vs_8481043,3
8479987_vs_8480762,5
8478420_vs_8483505,5
8473533_vs_8480355,3
8476921_vs_8480355,2
8477887_vs_8478427,5
8479370_vs_8479987,1
8478458_vs_8479987,3
8477496_vs_8480829,4
8475745_vs_8482809,4
8479362_vs_8480829,2
8479362_vs_8482809,2
8475791_vs_8479362,2
8475791_vs_8477496,3
8478420_vs_8479968,3
8473533_vs_8481556,2
8476921_vs_8481556,2
