,time_together
8478450_vs_8480873,14
8479369_vs_8480873,11
8474590_vs_8478450,19
8474590_vs_8479369,16
8479345_vs_8479369,15
8477845_vs_8478450,14
8477845_vs_8479369,15
8478450_vs_8479345,18
8477845_vs_8482511,12
8477845_vs_8480070,13
8479345_vs_8480070,8
8479345_vs_8482511,8
8477845_vs_8480035,21
8477507_vs_8479345,20
8479345_vs_8480035,21
8477507_vs_8477845,19
8477507_vs_8480796,10
8480035_vs_8480796,12
8475795_vs_8480035,13
8475795_vs_8477507,14
8475795_vs_8479369,13
8479369_vs_8480796,12
8475795_vs_8478450,13
8478450_vs_8480796,12
8474590_vs_8480070,14
8480070_vs_8480873,16
8474590_vs_8482511,14
8480873_vs_8482511,16
8477507_vs_8480873,15
8480035_vs_8480873,18
8474590_vs_8480035,17
8474590_vs_8477507,14
8480070_vs_8480796,13
8480796_vs_8482511,13
8475795_vs_8480070,6
8475795_vs_8482511,7
