period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",PHI,NYI,4,2,"['8476461', '8478439', '8482159']","['8477948', '8481546']","['8475314', '8476419', '8477500']","['8476917', '8477506']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",PHI,NYI,4,2,"['8476872', '8478439', '8482159']","['8477948', '8481546']","['8475151', '8475754', '8478115']","['8476917', '8477506']",5,5,5v5
3,2400.0,nz,NZ FACE OFF+,"centerfodot, lefthandedopponent",PHI,NYI,4,2,"['8476872', '8480797', '8482159']","['8477948', '8481546']","['8475151', '8475754', '8478115']","['8476917', '8477506']",5,5,5v5
4,3600.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",PHI,NYI,4,2,"['8476872', '8482159']",['8477948'],"['8477500', '8478445']",['8476917'],3,3,3v3
