,time_together
8475462_vs_8477948,8
8477948_vs_8481605,17
8475462_vs_8481546,8
8481546_vs_8481605,17
8476885_vs_8481178,16
8475208_vs_8477499,16
8475208_vs_8481178,14
8476885_vs_8477499,19
8477948_vs_8483490,17
8481546_vs_8481563,16
8481546_vs_8483490,16
8477948_vs_8481563,14
8475462_vs_8476372,11
8476372_vs_8481605,9
8475462_vs_8482142,13
8481605_vs_8482142,14
8477499_vs_8481605,19
8475462_vs_8481178,11
8475462_vs_8477499,14
8481178_vs_8481605,16
8476372_vs_8481563,5
8476372_vs_8483490,9
8482142_vs_8483490,12
8481563_vs_8482142,9
8476885_vs_8481546,17
8475208_vs_8481546,17
8475208_vs_8476372,7
8476372_vs_8476885,7
8475208_vs_8482142,13
8476885_vs_8482142,13
8481178_vs_8481563,12
8477499_vs_8481563,13
8476885_vs_8477948,16
8475208_vs_8477948,13
8477499_vs_8483490,12
8481178_vs_8483490,13
