,time_together
8478028_vs_8481014,4
8471699_vs_8480865,10
8473504_vs_8479398,10
8475231_vs_8479398,12
8471699_vs_8481014,5
8477392_vs_8471677,8
8481641_vs_8480865,9
8478028_vs_8480865,7
8481641_vs_8481014,5
8473504_vs_8471677,7
8475231_vs_8471677,7
8477392_vs_8479398,8
8477494_vs_8481014,24
8478420_vs_8481014,26
8477494_vs_8480865,21
8478420_vs_8480865,24
8477492_vs_8481014,25
8478445_vs_8478038,14
8477392_vs_8478038,10
8478445_vs_8471677,10
8477492_vs_8480865,24
8477500_vs_8478038,15
8477500_vs_8471677,9
8478445_vs_8480069,14
8477500_vs_8480069,16
8475314_vs_8480069,13
8475314_vs_8478038,12
8477492_vs_8476422,13
8477494_vs_8476422,7
8478420_vs_8476422,8
8477492_vs_8476429,23
8477494_vs_8476429,16
8478420_vs_8476429,20
8478115_vs_8478038,11
8475754_vs_8480069,13
8477501_vs_8474145,7
8477501_vs_8481541,12
8475151_vs_8478038,15
8477425_vs_8481541,10
8478115_vs_8480069,9
8475754_vs_8478038,14
8475793_vs_8474145,6
8475151_vs_8480069,13
8475793_vs_8481541,12
8477425_vs_8474145,5
8475151_vs_8476312,12
8478115_vs_8481524,13
8475754_vs_8476312,14
8475151_vs_8481524,13
8475754_vs_8481524,13
8478115_vs_8476312,12
8479525_vs_8481541,11
8479525_vs_8480865,9
8477501_vs_8480865,18
8477425_vs_8480865,13
8481186_vs_8480865,13
8476419_vs_8481524,13
8483570_vs_8480865,6
8481186_vs_8481014,6
8479525_vs_8481014,4
8483570_vs_8481014,3
8476419_vs_8476312,11
8481601_vs_8481524,10
8479328_vs_8481524,8
8479328_vs_8476312,8
8481601_vs_8476312,9
8479328_vs_8479398,4
8481601_vs_8479398,7
8476419_vs_8479398,10
8481601_vs_8471677,5
8476419_vs_8471677,5
8479328_vs_8471677,5
8471699_vs_8476429,11
8481186_vs_8476429,12
8479525_vs_8476429,17
8471699_vs_8476422,11
8481186_vs_8476422,11
8479525_vs_8476422,10
8478028_vs_8476422,7
8481641_vs_8476422,8
8475231_vs_8478038,10
8473504_vs_8478038,11
8481641_vs_8476429,11
8478028_vs_8476429,10
8477392_vs_8480069,8
8473504_vs_8480069,14
8475231_vs_8480069,15
8477392_vs_8481524,8
8473504_vs_8481524,9
8475231_vs_8481524,9
8478445_vs_8481524,10
8477500_vs_8481524,10
8475314_vs_8481524,8
8477500_vs_8476312,13
8478445_vs_8476312,12
8475314_vs_8476312,10
8477492_vs_8474145,6
8477492_vs_8481541,8
8475754_vs_8479398,12
8478115_vs_8479398,10
8475151_vs_8479398,11
8475754_vs_8471677,9
8478115_vs_8471677,10
8475151_vs_8471677,9
8481601_vs_8480069,14
8476419_vs_8480069,18
8479328_vs_8478038,8
8483570_vs_8476429,10
8483570_vs_8476422,7
8481601_vs_8478038,13
8479328_vs_8480069,8
8476419_vs_8478038,16
8471699_vs_8481541,8
8477392_vs_8476312,6
8478028_vs_8474145,3
8481641_vs_8474145,3
8478028_vs_8481541,8
8473504_vs_8476312,7
8475231_vs_8476312,7
8481641_vs_8481541,8
8471699_vs_8474145,3
8477494_vs_8481541,7
8477494_vs_8474145,4
8478420_vs_8481541,9
8478420_vs_8474145,5
8477425_vs_8481014,9
8475793_vs_8476429,10
8475793_vs_8476422,9
8477501_vs_8476429,11
8477425_vs_8476429,8
8477501_vs_8476422,11
8477425_vs_8476422,10
8477501_vs_8481014,13
8479525_vs_8474145,3
8475793_vs_8480865,12
8475314_vs_8471677,9
8475793_vs_8481014,6
8483570_vs_8481541,7
8481186_vs_8481541,9
8481186_vs_8474145,2
8483570_vs_8474145,2
8478445_vs_8479398,7
8477500_vs_8479398,5
8475314_vs_8479398,7
