,time_together
8473986_vs_8481540,14
8481517_vs_8481540,10
8481618_vs_8482745,13
8480018_vs_8482745,14
8480018_vs_8481517,11
8481517_vs_8481618,10
8473986_vs_8481618,12
8481540_vs_8482745,13
8473986_vs_8480018,15
8478873_vs_8481540,13
8478873_vs_8480018,17
8478873_vs_8481618,13
8476981_vs_8478873,15
8475848_vs_8478366,12
8477989_vs_8478873,15
8475848_vs_8476458,8
8476981_vs_8478366,15
8477989_vs_8478366,13
8476458_vs_8476981,13
8475848_vs_8478873,10
8476458_vs_8477989,14
8476934_vs_8476981,6
8475848_vs_8483445,9
8475848_vs_8480806,11
8477989_vs_8483445,9
8476934_vs_8477989,6
8476981_vs_8483445,7
8476981_vs_8480806,9
8475848_vs_8476934,9
8477989_vs_8480806,8
8480806_vs_8481523,9
8476934_vs_8483515,9
8481523_vs_8483445,9
8483445_vs_8483515,8
8476934_vs_8481523,11
8480806_vs_8483515,11
8482118_vs_8483515,9
8477527_vs_8481523,7
8478424_vs_8481523,7
8479339_vs_8482118,8
8481523_vs_8482118,9
8477527_vs_8479339,6
8478424_vs_8479339,7
8477527_vs_8483515,7
8478424_vs_8483515,7
8480806_vs_8481540,10
8479339_vs_8480806,9
8480018_vs_8480806,9
8473986_vs_8479339,8
8473986_vs_8483515,7
8476469_vs_8481517,5
8476469_vs_8482745,7
8473986_vs_8476469,8
8478133_vs_8482745,10
8481517_vs_8482476,4
8473986_vs_8478133,8
8482476_vs_8482745,7
8478133_vs_8481517,5
8473986_vs_8482476,5
8478133_vs_8478366,10
8478873_vs_8482476,6
8476458_vs_8476469,8
8478366_vs_8482476,6
8476469_vs_8478366,6
8476458_vs_8482476,6
8476458_vs_8478133,9
8478133_vs_8478873,10
8476469_vs_8478873,9
8479339_vs_8483445,7
8476934_vs_8479339,9
8475848_vs_8482118,6
8475848_vs_8478424,5
8476981_vs_8482118,7
8477989_vs_8478424,5
8476981_vs_8478424,5
8477989_vs_8482118,8
8477527_vs_8477989,5
8475848_vs_8477527,5
8476981_vs_8477527,4
8479339_vs_8481517,6
8481517_vs_8483515,7
8476934_vs_8480018,5
8476934_vs_8481540,7
8473986_vs_8481523,9
8476934_vs_8481618,5
8476934_vs_8482476,8
8473986_vs_8475848,6
8478366_vs_8481618,9
8478366_vs_8481523,7
8480806_vs_8481618,6
8475848_vs_8482745,6
8478133_vs_8480806,6
8476981_vs_8482745,7
8473986_vs_8476981,8
8478873_vs_8479339,6
8478873_vs_8483515,6
8478873_vs_8481523,7
8477989_vs_8482745,7
8473986_vs_8477989,8
8481540_vs_8483445,6
8478366_vs_8480018,9
8478366_vs_8481540,9
8476458_vs_8481618,9
8476458_vs_8480018,12
8476458_vs_8481540,9
8481517_vs_8481523,7
8477989_vs_8481517,6
8481523_vs_8482745,9
8482745_vs_8483515,5
8479339_vs_8482745,7
8476934_vs_8478133,7
8478133_vs_8483445,7
8482476_vs_8483445,6
8476469_vs_8480806,5
8476469_vs_8483445,7
8476469_vs_8476934,7
8480806_vs_8482476,5
8478133_vs_8482118,3
8482118_vs_8482476,3
8476469_vs_8482118,3
8476469_vs_8478424,3
8478424_vs_8482476,3
8478133_vs_8478424,3
8477527_vs_8482476,4
8477527_vs_8478133,3
8476469_vs_8477527,3
8476981_vs_8481517,6
8478366_vs_8483515,5
8478366_vs_8479339,4
8475848_vs_8481517,4
8480018_vs_8482118,4
8477527_vs_8480018,3
8478424_vs_8480018,3
8477527_vs_8481540,4
8481618_vs_8482118,2
8478424_vs_8481540,3
8477527_vs_8481618,1
8478424_vs_8481618,2
8481540_vs_8482118,4
8480018_vs_8483445,4
8481618_vs_8483445,4
8476458_vs_8481523,5
8476458_vs_8483515,3
8476458_vs_8479339,4
