,time_together
8480880_vs_8481528,9
8474102_vs_8480880,9
8481528_vs_8482177,12
8474102_vs_8477496,8
8480208_vs_8482177,11
8480208_vs_8480880,7
8477496_vs_8481528,11
8474102_vs_8482177,10
8477496_vs_8480208,11
8479987_vs_8481528,10
8474102_vs_8479987,10
8479987_vs_8480208,10
8478401_vs_8481528,13
8474102_vs_8478401,7
8478401_vs_8480208,11
8478020_vs_8478401,19
8479987_vs_8482092,20
8478020_vs_8479987,19
8478401_vs_8481596,20
8478401_vs_8482092,20
8477956_vs_8481596,24
8477956_vs_8482092,23
8477956_vs_8478020,23
8479987_vs_8481596,20
8479987_vs_8482116,8
8477956_vs_8482116,7
8478401_vs_8482116,7
8479968_vs_8482116,14
8479968_vs_8482092,7
8478020_vs_8479968,5
8473512_vs_8479968,14
8473512_vs_8479999,14
8479999_vs_8482116,14
8473512_vs_8478401,11
8479999_vs_8482092,9
8481043_vs_8482116,14
8481043_vs_8482092,4
8473512_vs_8481043,14
8480801_vs_8481043,11
8479968_vs_8480801,11
8479999_vs_8480801,12
8477887_vs_8480188,11
8480188_vs_8481556,10
8480188_vs_8480355,10
8477887_vs_8478874,10
8478146_vs_8481556,10
8478146_vs_8480355,10
8478874_vs_8481556,9
8477887_vs_8478146,11
8478874_vs_8480355,8
8480880_vs_8482116,14
8482116_vs_8482177,14
8480801_vs_8482177,12
8480801_vs_8480880,11
8473512_vs_8482177,13
8473512_vs_8480880,15
8477496_vs_8480801,11
8473512_vs_8477496,11
8477496_vs_8482116,13
8478020_vs_8482177,6
8478020_vs_8480880,4
8477496_vs_8481596,9
8477496_vs_8482092,9
8477496_vs_8478020,7
8480880_vs_8482092,6
8480880_vs_8481596,7
8481596_vs_8482177,8
8482092_vs_8482177,9
8474102_vs_8479968,12
8474102_vs_8481043,13
8474102_vs_8479999,16
8480208_vs_8481043,14
8479999_vs_8480208,17
8479968_vs_8480208,12
8479999_vs_8481528,15
8479968_vs_8481528,11
8481043_vs_8481528,12
8474102_vs_8480355,5
8480208_vs_8480355,4
8480355_vs_8481528,5
8478146_vs_8481043,5
8478146_vs_8479999,6
8478146_vs_8480880,9
8478874_vs_8480880,6
8480188_vs_8480880,7
8478874_vs_8479999,2
8478874_vs_8482177,9
8480188_vs_8482177,7
8479999_vs_8480188,2
8478146_vs_8482177,9
8473512_vs_8477956,9
8473512_vs_8479987,8
8478401_vs_8480801,6
8479987_vs_8480801,7
8477956_vs_8480801,6
8477887_vs_8482092,4
8480355_vs_8482092,3
8478401_vs_8480188,3
8478401_vs_8478874,3
8479987_vs_8480188,3
8478874_vs_8479987,2
8477956_vs_8480188,4
8477956_vs_8478874,3
8477887_vs_8481596,4
8477887_vs_8478020,3
8477887_vs_8480801,4
8477887_vs_8482116,3
8480355_vs_8480801,6
8478020_vs_8481556,4
8478020_vs_8480355,2
8480801_vs_8481556,3
8481556_vs_8482116,3
8480355_vs_8482116,6
8479999_vs_8481596,7
8479968_vs_8481596,4
8478020_vs_8479999,5
8473512_vs_8480355,5
8477887_vs_8481528,4
8481528_vs_8481556,3
8477887_vs_8480208,4
8480208_vs_8481556,5
8480188_vs_8481043,4
8478146_vs_8478401,4
8477956_vs_8478146,8
8477496_vs_8478146,7
8481556_vs_8482092,4
8477496_vs_8480188,5
8478020_vs_8481043,2
8481556_vs_8481596,4
8477956_vs_8480208,10
8477496_vs_8478874,5
8477956_vs_8481528,10
8474102_vs_8477956,10
8478146_vs_8479987,4
8474102_vs_8477887,3
8474102_vs_8481556,4
8480355_vs_8481596,2
8479968_vs_8480188,2
8478874_vs_8481043,3
8478874_vs_8479968,3
8478146_vs_8479968,5
8473512_vs_8477887,1
8473512_vs_8481556,1
