period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",ANA,EDM,24,22,"['8473986', '8483445', '8484153']","['8475462', '8481605']","['8476454', '8478042', '8481617']","['8476967', '8480803']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",ANA,EDM,24,22,"['8473986', '8483445', '8484153']","['8475462', '8481605']","['8476454', '8478042', '8481617']","['8476967', '8480803']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",ANA,EDM,24,22,"['8473986', '8484153']","['8475462', '8481605']","['8475784', '8475786', '8476454', '8478042']",['8480803'],4,5,5v4
