,time_together
8473419_vs_8477500,20
8475745_vs_8477500,18
8477407_vs_8477496,15
8475314_vs_8475745,17
8473419_vs_8475314,14
8475745_vs_8477407,15
8477496_vs_8477500,22
8473419_vs_8477407,13
8475314_vs_8477496,15
8475151_vs_8477956,16
8475754_vs_8477956,17
8479987_vs_8481601,18
8475754_vs_8479987,16
8475151_vs_8478401,15
8478401_vs_8481601,17
8475151_vs_8479987,14
8475754_vs_8478401,17
8477956_vs_8481601,19
8475231_vs_8481556,8
8480355_vs_8484958,6
8476419_vs_8481043,9
8481043_vs_8484958,6
8476419_vs_8481556,9
8475231_vs_8480355,7
8476419_vs_8480355,7
8481556_vs_8484958,4
8475231_vs_8481043,7
8481043_vs_8481237,5
8481237_vs_8481556,7
8477392_vs_8481043,9
8477392_vs_8481556,10
8480355_vs_8481237,5
8477392_vs_8480355,8
8477392_vs_8479638,9
8479638_vs_8484958,6
8479638_vs_8481237,6
8481556_vs_8483553,6
8481043_vs_8483553,5
8479638_vs_8483553,8
8477392_vs_8479362,9
8481237_vs_8483505,5
8479362_vs_8481237,4
8479362_vs_8483553,7
8477392_vs_8483505,5
8483505_vs_8483553,6
8477500_vs_8479638,3
8477500_vs_8483505,2
8477500_vs_8479362,4
8475314_vs_8483505,4
8475314_vs_8479362,4
8475314_vs_8479638,4
8477407_vs_8483505,1
8477407_vs_8479362,4
8475745_vs_8481601,12
8475151_vs_8475745,12
8473419_vs_8481601,17
8475745_vs_8475754,13
8473419_vs_8475754,17
8475151_vs_8477496,14
8477496_vs_8481601,17
8475754_vs_8477496,17
8473419_vs_8475151,15
8477407_vs_8478401,9
8477407_vs_8477956,7
8477407_vs_8479987,8
8475314_vs_8479987,11
8475314_vs_8478401,12
8475314_vs_8477956,12
8477500_vs_8478401,15
8477500_vs_8477956,15
8477500_vs_8479987,15
8477956_vs_8484958,7
8479362_vs_8484958,5
8483505_vs_8484958,7
8476419_vs_8477956,12
8476419_vs_8479362,6
8476419_vs_8483505,7
8476419_vs_8479638,9
8475231_vs_8483505,8
8475231_vs_8479362,7
8475231_vs_8479638,8
8480355_vs_8483553,4
8481556_vs_8481601,5
8473419_vs_8481237,5
8480355_vs_8481601,4
8473419_vs_8483553,5
8475745_vs_8481237,5
8475745_vs_8483553,6
8475151_vs_8481556,6
8475754_vs_8481556,7
8475231_vs_8479987,11
8476419_vs_8479987,11
8479987_vs_8484958,8
8476419_vs_8477496,10
8473419_vs_8476419,11
8475745_vs_8476419,7
8476419_vs_8478401,9
8478401_vs_8481237,3
8478401_vs_8483553,2
8477392_vs_8478401,3
8475745_vs_8477392,4
8475314_vs_8480355,7
8475314_vs_8481556,8
8475314_vs_8481043,7
8477500_vs_8480355,7
8477407_vs_8481043,6
8477407_vs_8481556,7
8477407_vs_8480355,6
8477500_vs_8481043,7
8477500_vs_8481556,8
8478401_vs_8484958,5
8475231_vs_8477956,10
8475231_vs_8478401,8
8477496_vs_8484958,6
8473419_vs_8475231,7
8475231_vs_8475745,5
8475745_vs_8484958,4
8473419_vs_8484958,5
8475231_vs_8477496,6
8475151_vs_8481043,4
8481043_vs_8481601,2
8475754_vs_8481043,5
8475151_vs_8480355,4
8475754_vs_8480355,5
8479638_vs_8481601,5
8475151_vs_8479362,3
8475151_vs_8479638,2
8475754_vs_8479362,3
8475754_vs_8479638,4
8475151_vs_8483505,2
8475754_vs_8483505,2
8479362_vs_8481601,3
8477496_vs_8481237,7
8473419_vs_8477392,4
8477496_vs_8483553,5
8477392_vs_8477496,5
8481601_vs_8483505,3
8479987_vs_8483553,1
8477956_vs_8481237,3
8477392_vs_8477956,5
8477956_vs_8483553,3
8477392_vs_8479987,4
8479987_vs_8481237,3
8477407_vs_8479638,1
