,time_together
8478444_vs_8481014,18
8476468_vs_8480865,18
8478445_vs_8474574,18
8477500_vs_8474574,16
8475314_vs_8474574,14
8480012_vs_8480865,18
8476468_vs_8481014,20
8478444_vs_8480865,18
8478445_vs_8477369,17
8477500_vs_8477369,18
8475314_vs_8477369,15
8480012_vs_8481014,18
8476927_vs_8480865,15
8476927_vs_8481014,13
8478057_vs_8480865,15
8478445_vs_8479425,19
8478115_vs_8477369,14
8478057_vs_8481014,12
8475754_vs_8479425,14
8475754_vs_8477369,12
8478115_vs_8479425,11
8478445_vs_8480800,17
8478856_vs_8480865,15
8475754_vs_8480800,10
8478856_vs_8481014,14
8478115_vs_8480800,9
8475151_vs_8479425,12
8475151_vs_8480800,8
8476927_vs_8476917,6
8478057_vs_8476429,5
8478057_vs_8476917,7
8478856_vs_8476429,9
8478856_vs_8476917,7
8476927_vs_8476429,6
8474709_vs_8480800,9
8474709_vs_8479425,8
8473504_vs_8480800,9
8475231_vs_8480800,4
8473504_vs_8479425,9
8475231_vs_8479425,5
8481624_vs_8476917,10
8481624_vs_8476429,12
8481624_vs_8476422,14
8480459_vs_8480222,14
8480459_vs_8476422,15
8478856_vs_8480222,12
8478856_vs_8476422,11
8481624_vs_8480222,13
8483808_vs_8476422,11
8483808_vs_8480222,11
8475151_vs_8477507,13
8475151_vs_8478454,12
8475754_vs_8477507,15
8475754_vs_8478454,13
8478115_vs_8477507,14
8478115_vs_8478454,12
8482496_vs_8476422,5
8479328_vs_8477507,12
8479328_vs_8478454,11
8481601_vs_8477507,10
8481535_vs_8480222,10
8476419_vs_8477507,13
8481535_vs_8476422,5
8481601_vs_8478454,10
8478043_vs_8480222,10
8476419_vs_8478454,12
8478043_vs_8476422,6
8482496_vs_8480222,10
8476419_vs_8477369,11
8479328_vs_8477369,9
8481601_vs_8477369,8
8481535_vs_8480865,10
8478043_vs_8480865,12
8477500_vs_8477507,8
8482496_vs_8480865,12
8478444_vs_8480222,6
8479328_vs_8474574,5
8476468_vs_8480222,8
8480012_vs_8480222,5
8475314_vs_8480800,18
8477500_vs_8480800,14
8477500_vs_8479425,17
8475314_vs_8479425,17
8476927_vs_8480222,10
8476927_vs_8476422,11
8478057_vs_8480222,12
8478057_vs_8476422,11
8475151_vs_8477369,13
8475231_vs_8478454,3
8475231_vs_8477507,4
8474709_vs_8477507,8
8474709_vs_8478454,9
8480459_vs_8476429,11
8483808_vs_8476429,13
8473504_vs_8478454,8
8473504_vs_8477507,9
8480459_vs_8476917,10
8483808_vs_8476917,12
8483808_vs_8480865,10
8479328_vs_8479425,8
8481535_vs_8481014,10
8483808_vs_8481014,11
8478043_vs_8481014,11
8476419_vs_8479425,9
8482496_vs_8481014,10
8476419_vs_8480800,12
8479328_vs_8480800,9
8481601_vs_8480800,10
8481601_vs_8479425,10
8482496_vs_8476429,8
8481535_vs_8476429,9
8478043_vs_8476429,9
8476468_vs_8476429,10
8478444_vs_8476429,10
8480012_vs_8476917,10
8478444_vs_8476917,11
8480012_vs_8476429,10
8476468_vs_8476917,11
8478115_vs_8474574,9
8475151_vs_8474574,10
8475754_vs_8474574,10
8480459_vs_8480865,13
8481624_vs_8480865,13
8480459_vs_8481014,11
8481624_vs_8481014,11
8476468_vs_8476422,6
8480012_vs_8476422,5
8481535_vs_8476917,8
8473504_vs_8474574,9
8473504_vs_8477369,7
8474709_vs_8477369,6
8474709_vs_8474574,8
8475231_vs_8474574,2
8475231_vs_8477369,2
8482496_vs_8476917,6
8478043_vs_8476917,7
8481601_vs_8474574,6
8476419_vs_8474574,10
8478445_vs_8477507,7
8478445_vs_8478454,8
8475314_vs_8477507,6
8477500_vs_8478454,8
8475314_vs_8478454,7
8478444_vs_8476422,5
