period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",ANA,TOR,24,10,"['8473986', '8483445', '8484153']","['8475462', '8481605']","['8478483', '8479318', '8482720']","['8475690', '8476931']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",ANA,TOR,24,10,"['8473986', '8483445', '8484153']","['8475462', '8481605']","['8478483', '8479318', '8482720']","['8475690', '8476931']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",ANA,TOR,24,10,"['8473986', '8484153']","['8481563', '8481605']","['8475166', '8477939', '8478483', '8479318', '8482720']",[],4,5,5v4
