,time_together
8476419_vs_8476459,16
8475314_vs_8476468,12
8476419_vs_8476468,13
8475314_vs_8476459,14
8476468_vs_8477500,14
8477500_vs_8482157,16
8475314_vs_8482157,15
8476459_vs_8477500,17
8476419_vs_8482157,15
8475151_vs_8476468,11
8475151_vs_8482157,17
8475151_vs_8476459,11
8475754_vs_8482109,11
8475314_vs_8482109,7
8475151_vs_8478550,13
8475754_vs_8478550,15
8475314_vs_8478550,11
8475754_vs_8476468,16
8475151_vs_8482109,12
8476468_vs_8481601,14
8481601_vs_8482109,11
8478550_vs_8481601,16
8475754_vs_8476389,15
8476389_vs_8481601,16
8475151_vs_8476389,13
8477392_vs_8482109,4
8477392_vs_8478550,7
8476389_vs_8477392,6
8475231_vs_8482109,8
8475231_vs_8476389,8
8482109_vs_8484958,6
8478550_vs_8484958,8
8476389_vs_8484958,9
8475231_vs_8478550,9
8477380_vs_8477392,10
8477380_vs_8484958,9
8475231_vs_8477380,13
8477392_vs_8482747,9
8475231_vs_8482747,15
8482747_vs_8484958,11
8477500_vs_8482747,8
8477380_vs_8477500,7
8475231_vs_8481704,12
8477500_vs_8481704,9
8481704_vs_8484958,8
8481237_vs_8482747,6
8481237_vs_8481704,7
8477380_vs_8481237,5
8482747_vs_8483553,5
8477380_vs_8483553,5
8481704_vs_8483553,8
8482132_vs_8483553,7
8481237_vs_8482132,7
8477392_vs_8481704,9
8477392_vs_8482132,6
8475842_vs_8481237,7
8475842_vs_8483553,7
8475842_vs_8477392,7
8477392_vs_8482460,6
8481237_vs_8482460,7
8482460_vs_8483553,7
8481237_vs_8482157,7
8476468_vs_8481237,6
8476459_vs_8481237,5
8476468_vs_8483553,4
8477392_vs_8482157,4
8476459_vs_8483553,5
8476468_vs_8477392,3
8482157_vs_8483553,5
8476459_vs_8477392,5
8476389_vs_8476419,14
8476419_vs_8482109,7
8476419_vs_8478550,11
8475314_vs_8476389,11
8475754_vs_8476459,14
8476468_vs_8484958,6
8476459_vs_8484958,5
8482157_vs_8484958,5
8476419_vs_8481704,5
8476419_vs_8482747,7
8481601_vs_8482747,3
8477380_vs_8481601,4
8481601_vs_8481704,5
8475231_vs_8476468,5
8475754_vs_8477380,6
8475754_vs_8481704,4
8475754_vs_8482747,4
8475842_vs_8484958,10
8475842_vs_8476419,12
8477500_vs_8482132,9
8475314_vs_8482132,10
8476419_vs_8482132,10
8477500_vs_8482460,5
8475842_vs_8477500,9
8475314_vs_8482460,7
8476419_vs_8482460,8
8475314_vs_8475842,10
8476389_vs_8477500,14
8477500_vs_8478550,11
8476459_vs_8481601,12
8477500_vs_8482109,11
8476419_vs_8477380,5
8475842_vs_8481601,10
8481601_vs_8482157,12
8475151_vs_8475842,11
8475754_vs_8475842,10
8475754_vs_8482157,15
8475231_vs_8475842,4
8475231_vs_8482132,6
8482132_vs_8484958,7
8482460_vs_8484958,7
8475231_vs_8482460,5
8475314_vs_8482747,5
8475314_vs_8477380,5
8475314_vs_8481704,5
8475151_vs_8477380,3
8475151_vs_8482747,2
8475754_vs_8482132,6
8475151_vs_8482132,7
8475151_vs_8482460,7
8481601_vs_8482132,5
8475754_vs_8482460,5
8481601_vs_8482460,5
8475231_vs_8476459,4
8475231_vs_8482157,4
8478550_vs_8481237,4
8478550_vs_8483553,3
8481237_vs_8482109,4
8476389_vs_8481237,4
8482109_vs_8483553,3
8476389_vs_8483553,3
