period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",ANA,NSH,24,18,"['8481754', '8482745', '8483445']","['8481563', '8483490']","['8477446', '8479356', '8482062']","['8481056', '8481743']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",ANA,NSH,24,18,"['8478424', '8480806', '8481517']","['8475462', '8481605']","['8474564', '8475158', '8482146']","['8481056', '8481743']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",ANA,NSH,24,18,"['8478424', '8480806', '8481517']","['8475462', '8481605']","['8474564', '8475158', '8476887']","['8476869', '8483565']",5,5,5v5
