period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, righthandedopponent",NYI,BOS,2,6,"['8473504', '8475231', '8477392']","['8476422', '8480222']","['8477956', '8478046', '8479987']","['8474031', '8476854']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",NYI,BOS,2,6,"['8473504', '8475231', '8477392']","['8474145', '8481541']","['8474037', '8479365', '8480003']","['8478450', '8482511']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",NYI,BOS,2,6,"['8473504', '8475231', '8477392']","['8476422', '8480222']","['8473419', '8475745', '8478498']","['8476854', '8478450']",5,5,5v5
4,3600.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",NYI,BOS,2,6,"['8475754', '8477500', '8478445']",['8480865'],['8475745'],"['8476854', '8478443']",4,3,3v4
