,time_together
8476871_vs_8478851,13
8476871_vs_8482087,13
8479353_vs_8478851,12
8481604_vs_8478851,13
8475848_vs_8474565,7
8479353_vs_8482087,11
8475848_vs_8478396,7
8476981_vs_8474565,10
8476981_vs_8478396,9
8481604_vs_8482087,14
8477989_vs_8478396,9
8477989_vs_8474565,10
8478109_vs_8478851,15
8477989_vs_8475188,10
8475848_vs_8475188,9
8475848_vs_8477447,10
8478109_vs_8482087,14
8476981_vs_8477447,13
8476981_vs_8475188,10
8477989_vs_8477447,12
8475913_vs_8482087,14
8480018_vs_8477447,11
8480018_vs_8475188,8
8478403_vs_8478851,14
8481540_vs_8475188,9
8481540_vs_8477447,9
8475913_vs_8478851,14
8478403_vs_8482087,13
8483515_vs_8477447,9
8483515_vs_8475188,9
8475913_vs_8476875,13
8478403_vs_8476875,15
8478109_vs_8476875,14
8475913_vs_8483457,12
8478403_vs_8483457,12
8478109_vs_8483457,11
8475913_vs_8475233,8
8478403_vs_8475233,9
8478109_vs_8475233,7
8476881_vs_8475233,15
8481523_vs_8477447,8
8481523_vs_8475188,9
8476881_vs_8482964,11
8481618_vs_8475188,9
8476448_vs_8475233,14
8475913_vs_8482964,6
8476448_vs_8482964,11
8481618_vs_8477447,8
8479339_vs_8475188,6
8479339_vs_8477447,6
8478434_vs_8475233,12
8478434_vs_8482964,11
8481618_vs_8479980,9
8481618_vs_8480727,8
8479339_vs_8479980,9
8479339_vs_8480727,8
8481523_vs_8479980,9
8481523_vs_8480727,8
8479339_vs_8478396,10
8481618_vs_8478396,11
8481523_vs_8478396,9
8480007_vs_8482087,6
8482125_vs_8478851,5
8481655_vs_8478851,5
8481655_vs_8482087,7
8478133_vs_8474565,8
8478133_vs_8478396,10
8482125_vs_8482087,6
8476469_vs_8474565,8
8476469_vs_8478396,9
8482476_vs_8474565,6
8482476_vs_8478396,7
8480007_vs_8478851,5
8479353_vs_8483457,9
8481604_vs_8483457,12
8479353_vs_8476875,10
8481604_vs_8476875,13
8475848_vs_8479980,11
8475848_vs_8480727,11
8476871_vs_8483457,8
8476981_vs_8479980,11
8476981_vs_8480727,12
8477989_vs_8479980,13
8476871_vs_8476875,8
8477989_vs_8480727,12
8476881_vs_8482087,9
8480018_vs_8478396,14
8481540_vs_8478396,12
8483515_vs_8478396,15
8478434_vs_8482087,8
8476448_vs_8482087,8
8480018_vs_8474565,14
8479339_vs_8474565,7
8481618_vs_8474565,8
8481523_vs_8474565,8
8482125_vs_8475233,6
8482125_vs_8482964,6
8481655_vs_8482964,6
8481655_vs_8475233,6
8482125_vs_8476875,6
8478133_vs_8479980,9
8478133_vs_8480727,9
8480007_vs_8483457,8
8476469_vs_8479980,10
8476469_vs_8480727,9
8482476_vs_8480727,8
8482476_vs_8479980,9
8481655_vs_8483457,6
8480007_vs_8476875,7
8482125_vs_8483457,7
8481655_vs_8476875,6
8476448_vs_8483457,9
8478434_vs_8476875,7
8476448_vs_8476875,9
8476881_vs_8483457,11
8476881_vs_8476875,12
8478434_vs_8483457,8
8476881_vs_8478851,7
8478434_vs_8478851,5
8476448_vs_8478851,6
8480007_vs_8482964,5
8481604_vs_8475233,11
8481604_vs_8482964,10
8480007_vs_8475233,5
8481540_vs_8474565,11
8483515_vs_8474565,13
8478403_vs_8482964,5
8478109_vs_8482964,4
8478133_vs_8475188,4
8476469_vs_8475188,4
8478133_vs_8477447,6
8476469_vs_8477447,7
8482476_vs_8477447,5
8482476_vs_8475188,3
8479353_vs_8482964,8
8479353_vs_8475233,9
8476871_vs_8475233,8
8476871_vs_8482964,7
8481540_vs_8479980,4
8481540_vs_8480727,5
8483515_vs_8479980,5
8483515_vs_8480727,3
8480018_vs_8480727,8
8480018_vs_8479980,6
