period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+,"centerfodot, righthandedopponent",COL,UTA,21,59,"['8477476', '8477492', '8480039']","['8478038', '8480069']","['8478474', '8478831', '8479977']","['8478507', '8479410']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",COL,UTA,21,59,"['8475754', '8477501']","['8470613', '8478038']","['8477951', '8479343', '8480855']","['8477220', '8480434']",4,5,5v4
3,2400.0,nz,NZ REC FACE OFF+,"centerfodot, righthandedopponent",COL,UTA,21,59,"['8477476', '8477492', '8480039']","['8478038', '8480069']","['8478474', '8478831', '8479977']","['8478507', '8479410']",5,5,5v5
