,time_together
8482511_vs_8483506,15
8481568_vs_8482511,15
8479369_vs_8481568,12
8479369_vs_8483506,14
8479369_vs_8483466,12
8482511_vs_8483466,12
8479369_vs_8481806,10
8481806_vs_8482511,13
8480035_vs_8483466,15
8477507_vs_8481806,14
8477507_vs_8483466,16
8480035_vs_8481806,13
8480828_vs_8483466,12
8480828_vs_8481806,12
8478450_vs_8483466,12
8478450_vs_8481806,13
8480828_vs_8484783,13
8478450_vs_8484783,14
8480828_vs_8482807,12
8478450_vs_8482807,12
8477507_vs_8483506,23
8480035_vs_8483506,16
8477507_vs_8481568,22
8480035_vs_8481568,14
8477507_vs_8484783,15
8479369_vs_8484783,14
8480035_vs_8484783,15
8480828_vs_8483506,10
8482511_vs_8484783,13
8479369_vs_8482807,14
8482511_vs_8482807,15
8480035_vs_8482807,14
8477507_vs_8482807,14
8480828_vs_8481568,7
8478450_vs_8483506,8
8478450_vs_8481568,7
