period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, righthandedopponent",BUF,NYI,7,2,"['8477949', '8479420', '8482175']","['8481524', '8482671']","['8475314', '8476419', '8477500']","['8476917', '8477506']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",BUF,NYI,7,2,"['8478413', '8481528']","['8477365', '8480807']","['8475314', '8476419', '8477500', '8480789']",['8480865'],4,5,5v4
3,2400.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, righthandedopponent",BUF,NYI,7,2,"['8477949', '8478413', '8479420']","['8480839', '8481524']","['8475314', '8476419', '8477500']","['8476429', '8477506']",5,5,5v5
