,time_together
8483524_vs_8477851,11
8479987_vs_8477986,16
8483524_vs_8479325,10
8479987_vs_8476467,14
8480009_vs_8479325,13
8477416_vs_8477851,11
8480009_vs_8477851,11
8478401_vs_8477986,15
8477956_vs_8476467,16
8478401_vs_8476467,14
8477416_vs_8479325,11
8477956_vs_8477986,16
8477416_vs_8477507,13
8476905_vs_8478443,8
8477955_vs_8478443,9
8477496_vs_8478407,5
8482665_vs_8477507,17
8477416_vs_8478443,12
8476905_vs_8477507,14
8475745_vs_8478407,14
8477955_vs_8477507,14
8482665_vs_8478443,14
8478401_vs_8478407,11
8482665_vs_8479369,11
8482665_vs_8479325,15
8477955_vs_8479325,17
8476905_vs_8479325,15
8476905_vs_8479369,10
8477955_vs_8479369,8
8473419_vs_8478407,6
8477416_vs_8479369,10
8481556_vs_8478407,9
8475768_vs_8478443,11
8475768_vs_8477507,15
8480009_vs_8478443,11
8480009_vs_8477507,13
8483524_vs_8478443,10
8477444_vs_8477507,9
8481043_vs_8478407,10
8483524_vs_8477507,10
8477444_vs_8478443,5
8481556_vs_8477986,8
8481043_vs_8477986,6
8477496_vs_8476457,4
8475768_vs_8479369,9
8483524_vs_8478450,13
8483524_vs_8479369,12
8475745_vs_8476457,15
8480009_vs_8478450,12
8475768_vs_8478450,9
8480009_vs_8479369,11
8477956_vs_8476457,11
8477956_vs_8478407,12
8480355_vs_8476457,7
8480355_vs_8478407,7
8479987_vs_8476457,10
8479987_vs_8478407,11
8479293_vs_8478450,11
8479293_vs_8479369,10
8478477_vs_8478450,8
8478477_vs_8479369,7
8479987_vs_8478840,10
8480355_vs_8478840,9
8477956_vs_8478840,9
8474870_vs_8478840,11
8478466_vs_8478450,10
8478466_vs_8479369,10
8474870_vs_8478407,12
8478477_vs_8477851,9
8478466_vs_8479325,10
8478477_vs_8479325,9
8479293_vs_8477851,11
8479293_vs_8479325,12
8478466_vs_8477851,10
8477444_vs_8479325,16
8477444_vs_8479369,9
8475768_vs_8479325,13
8473419_vs_8477986,16
8479365_vs_8477986,13
8475745_vs_8477986,13
8474870_vs_8477986,6
8477496_vs_8482858,6
8479638_vs_8477986,12
8477956_vs_8482858,10
8477496_vs_8477986,6
8479638_vs_8482858,9
8482665_vs_8477851,13
8475768_vs_8477851,10
8473419_vs_8482858,12
8477444_vs_8477851,11
8478401_vs_8482858,8
8473419_vs_8478840,9
8478401_vs_8478840,8
8478401_vs_8476457,9
8473419_vs_8476457,8
8481789_vs_8478450,9
8481789_vs_8479369,10
8480355_vs_8477986,8
8481043_vs_8482858,8
8481556_vs_8482858,11
8480355_vs_8482858,9
8481789_vs_8477851,7
8479365_vs_8482858,8
8475745_vs_8482858,12
8474870_vs_8482858,10
8479365_vs_8478840,6
8475745_vs_8478840,9
8479987_vs_8482858,10
8479293_vs_8478443,9
8479293_vs_8477507,12
8477496_vs_8478840,5
8477955_vs_8477851,12
8479365_vs_8476457,16
8476905_vs_8477851,11
8481043_vs_8476457,7
8481556_vs_8476467,7
8478477_vs_8477507,6
8480355_vs_8476467,7
8481556_vs_8476457,6
8481043_vs_8476467,5
8481789_vs_8479325,7
8481789_vs_8477507,7
8478466_vs_8477507,8
8476905_vs_8478450,11
8477955_vs_8478450,9
8477444_vs_8478450,9
8479638_vs_8476467,10
8473419_vs_8476467,14
8477496_vs_8476467,5
8479638_vs_8478840,5
8474870_vs_8476457,11
8479365_vs_8478407,13
8477416_vs_8478450,11
8482665_vs_8478450,10
8481556_vs_8478840,10
8478466_vs_8478443,7
8481789_vs_8478443,6
8478477_vs_8478443,6
8479638_vs_8476457,11
8479638_vs_8478407,9
8481043_vs_8478840,8
8475745_vs_8476467,8
8479365_vs_8476467,9
8474870_vs_8476467,3
