,time_together
8473986_vs_8481546,14
8480806_vs_8481546,14
8480068_vs_8481605,9
8476872_vs_8475462,7
8477903_vs_8481605,10
8484153_vs_8481546,14
8484153_vs_8477948,15
8480068_vs_8475462,5
8477903_vs_8475462,6
8473986_vs_8477948,15
8476872_vs_8481605,12
8480806_vs_8477948,14
8480015_vs_8475462,11
8480015_vs_8481605,14
8478439_vs_8476885,12
8478439_vs_8475208,13
8480028_vs_8476885,13
8480028_vs_8475208,13
8483445_vs_8477499,13
8483445_vs_8481178,14
8477952_vs_8481178,14
8482745_vs_8481178,14
8477952_vs_8477499,12
8482745_vs_8477499,13
8480015_vs_8476885,13
8480015_vs_8475208,11
8478366_vs_8477948,11
8482159_vs_8481563,8
8482159_vs_8483490,10
8480220_vs_8481563,8
8482118_vs_8477948,10
8478366_vs_8481546,12
8480220_vs_8483490,10
8476458_vs_8477948,12
8481553_vs_8481563,8
8482118_vs_8481546,10
8481553_vs_8483490,8
8476458_vs_8481546,13
8477527_vs_8477948,8
8480220_vs_8475462,8
8477527_vs_8481546,10
8481553_vs_8475462,8
8482159_vs_8475462,9
8481517_vs_8481546,13
8476461_vs_8481563,12
8476461_vs_8475462,8
8481517_vs_8477948,11
8478424_vs_8477948,9
8484387_vs_8481605,11
8480245_vs_8481605,11
8478424_vs_8481546,11
8476461_vs_8481605,7
8484387_vs_8475462,12
8480245_vs_8475462,11
8477527_vs_8476372,8
8478424_vs_8476372,9
8481517_vs_8476372,8
8477527_vs_8482142,11
8481517_vs_8482142,12
8478424_vs_8482142,13
8478424_vs_8477499,10
8478439_vs_8475462,10
8480028_vs_8475462,12
8481517_vs_8477499,10
8481517_vs_8481178,9
8478439_vs_8481605,14
8477527_vs_8481178,9
8480028_vs_8481605,14
8478424_vs_8481178,11
8477527_vs_8477499,8
8480806_vs_8477499,9
8480806_vs_8481178,8
8484153_vs_8477499,6
8484153_vs_8481178,6
8473986_vs_8477499,12
8473986_vs_8481178,9
8477903_vs_8483490,13
8482745_vs_8481546,13
8476872_vs_8481563,10
8483445_vs_8477948,11
8476872_vs_8483490,10
8477952_vs_8477948,11
8480068_vs_8483490,11
8480068_vs_8481563,11
8482745_vs_8477948,15
8483445_vs_8481546,11
8477903_vs_8481563,11
8477952_vs_8481546,11
8483445_vs_8476372,3
8482745_vs_8476372,3
8477952_vs_8476372,6
8480245_vs_8483490,9
8477952_vs_8482142,10
8482745_vs_8482142,7
8476461_vs_8483490,10
8484387_vs_8481563,9
8483445_vs_8482142,7
8484387_vs_8483490,11
8480245_vs_8481563,10
8482118_vs_8477499,12
8482118_vs_8481178,11
8476458_vs_8481178,10
8476458_vs_8477499,13
8482159_vs_8481605,16
8480220_vs_8481605,14
8478366_vs_8477499,13
8481553_vs_8481605,12
8478366_vs_8481178,10
8482159_vs_8476885,13
8482159_vs_8475208,13
8478366_vs_8476372,4
8482118_vs_8476372,4
8478366_vs_8482142,8
8482118_vs_8482142,7
8476458_vs_8476372,3
8476458_vs_8482142,8
8480220_vs_8476885,13
8481553_vs_8476885,12
8481553_vs_8475208,10
8480220_vs_8475208,13
8476461_vs_8476885,10
8476872_vs_8476885,11
8476872_vs_8475208,9
8484387_vs_8476885,13
8484387_vs_8475208,10
8480068_vs_8476885,9
8480068_vs_8475208,8
8477903_vs_8476885,11
8477903_vs_8475208,9
8476461_vs_8475208,9
8480015_vs_8483490,7
8480028_vs_8483490,6
8478439_vs_8483490,8
8484153_vs_8476372,5
8484153_vs_8482142,8
8480245_vs_8476885,9
8480245_vs_8475208,7
8480806_vs_8476372,4
8473986_vs_8476372,6
8473986_vs_8482142,11
8480806_vs_8482142,10
8478439_vs_8481563,4
8480028_vs_8481563,3
8480015_vs_8481563,3
