,time_together
8479328_vs_8479414,7
8476919_vs_8479328,6
8475231_vs_8479414,8
8473504_vs_8476919,6
8475231_vs_8476919,6
8473504_vs_8479414,8
8475231_vs_8479407,9
8473504_vs_8479407,8
8479328_vs_8479407,6
8476919_vs_8478115,6
8478115_vs_8479407,10
8475754_vs_8476919,6
8475754_vs_8479407,9
8475151_vs_8476919,5
8475151_vs_8479407,7
8475754_vs_8480002,12
8478115_vs_8480002,11
8475151_vs_8480002,10
8475151_vs_8476292,10
8476292_vs_8478115,11
8475754_vs_8476292,12
8476419_vs_8480002,12
8476292_vs_8480789,3
8480002_vs_8480789,4
8479407_vs_8481601,9
8476419_vs_8479407,10
8479407_vs_8480789,4
8476292_vs_8476419,7
8480002_vs_8481601,9
8476292_vs_8481601,8
8476292_vs_8477500,14
8477500_vs_8482110,12
8478445_vs_8482110,13
8480789_vs_8482110,7
8476419_vs_8482110,12
8478445_vs_8480002,15
8477500_vs_8480002,15
8476292_vs_8478445,14
8475726_vs_8476419,12
8475726_vs_8477500,6
8475726_vs_8478445,6
8475726_vs_8480789,5
8477500_vs_8481559,8
8476419_vs_8481559,14
8480789_vs_8481559,5
8478445_vs_8481559,8
8475314_vs_8481559,7
8475314_vs_8475726,4
8475314_vs_8482110,8
8475314_vs_8482125,6
8478445_vs_8482125,10
8477500_vs_8482125,10
8478445_vs_8479415,14
8475314_vs_8479415,8
8477500_vs_8479415,13
8475314_vs_8477508,7
8477508_vs_8478445,12
8477500_vs_8477508,11
8479328_vs_8479415,5
8477508_vs_8479328,4
8479328_vs_8482125,6
8475231_vs_8477508,7
8473504_vs_8477508,5
8475231_vs_8482125,10
8473504_vs_8479415,6
8475231_vs_8479415,7
8473504_vs_8482125,8
8475151_vs_8479415,14
8475151_vs_8482125,9
8475754_vs_8479415,11
8475754_vs_8482125,8
8475151_vs_8477508,9
8478115_vs_8479415,10
8477508_vs_8478115,7
8475754_vs_8477508,9
8478115_vs_8482125,8
8478115_vs_8479414,5
8475151_vs_8479414,4
8475754_vs_8479414,4
8477500_vs_8479407,12
8478445_vs_8479407,10
8475314_vs_8476292,10
8475314_vs_8480002,11
8475314_vs_8479407,12
8481559_vs_8481601,10
8481601_vs_8482110,9
8475726_vs_8481601,9
8473504_vs_8475726,12
8479328_vs_8482110,10
8475231_vs_8482110,12
8473504_vs_8482110,12
8479328_vs_8481559,8
8475726_vs_8479328,9
8473504_vs_8481559,11
8475231_vs_8481559,13
8475231_vs_8475726,12
8479328_vs_8480002,4
8477500_vs_8479414,3
8476419_vs_8479414,5
8476419_vs_8482125,11
8475231_vs_8476292,7
8479414_vs_8481601,4
8475754_vs_8482110,17
8478115_vs_8482110,12
8475151_vs_8482110,16
8475754_vs_8481559,12
8478115_vs_8481559,12
8475726_vs_8475754,11
8475726_vs_8478115,9
8475151_vs_8481559,12
8475151_vs_8475726,9
8479414_vs_8480789,5
8476919_vs_8480789,5
8476919_vs_8481601,4
8480789_vs_8482125,6
8481601_vs_8482125,8
8477508_vs_8480789,6
8476419_vs_8477508,7
8479415_vs_8481601,7
8477508_vs_8481601,6
8476419_vs_8479415,9
8479415_vs_8480789,7
8475231_vs_8480002,5
8473504_vs_8476292,6
8473504_vs_8480002,5
8476292_vs_8479328,5
8476419_vs_8476919,4
8476919_vs_8478445,4
8475314_vs_8479414,4
8476919_vs_8477500,2
8475314_vs_8476919,3
8478445_vs_8479414,3
