period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",MTL,WPG,8,52,"['8480018', '8481540', '8483515']","['8482087', '8483457']","['8476480', '8477940', '8482149']","['8476331', '8477504']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, righthandedopponent",MTL,WPG,8,52,"['8475848', '8477989', '8479543']","['8482087', '8483457']","['8475799', '8478891', '8480845']","['8476331', '8477504']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, righthandedopponent",MTL,WPG,8,52,"['8479339', '8481523', '8481618']","['8482087', '8483457']","['8475799', '8478891', '8480845']","['8476331', '8477504']",5,5,5v5
