,time_together
8477392_vs_8474602,11
8481789_vs_8476429,7
8475231_vs_8474602,15
8475231_vs_8475208,11
8477930_vs_8476429,8
8473504_vs_8475208,10
8481789_vs_8480222,6
8479977_vs_8480222,6
8479977_vs_8476429,9
8477930_vs_8480222,8
8473504_vs_8474602,12
8477392_vs_8475208,12
8476826_vs_8480222,13
8476826_vs_8476429,11
8475151_vs_8476457,16
8475151_vs_8478407,13
8477392_vs_8476457,12
8477392_vs_8478407,10
8475231_vs_8476457,11
8475231_vs_8478407,15
8477416_vs_8480222,13
8477416_vs_8476429,12
8478115_vs_8478407,12
8476826_vs_8480865,14
8477416_vs_8480865,11
8480009_vs_8480865,8
8475754_vs_8476457,16
8475754_vs_8478407,12
8478115_vs_8476457,13
8476826_vs_8476917,9
8480009_vs_8476917,11
8477416_vs_8476917,10
8476826_vs_8481014,15
8477416_vs_8481014,13
8480009_vs_8481014,9
8478445_vs_8476467,15
8477955_vs_8477506,11
8482665_vs_8481014,12
8482665_vs_8477506,16
8481601_vs_8478840,7
8477955_vs_8481014,11
8481601_vs_8476467,7
8477500_vs_8476467,16
8474586_vs_8481014,10
8474586_vs_8477506,13
8478445_vs_8478840,12
8477500_vs_8478840,12
8482665_vs_8480865,14
8480789_vs_8478840,10
8480789_vs_8476467,12
8475768_vs_8480865,6
8474586_vs_8480865,12
8475768_vs_8481014,12
8475768_vs_8476917,12
8474586_vs_8476917,13
8482665_vs_8476917,18
8477500_vs_8474602,15
8478445_vs_8474602,11
8480789_vs_8474602,10
8479293_vs_8476917,6
8476419_vs_8474602,10
8476419_vs_8478840,8
8479293_vs_8480865,13
8477505_vs_8476917,8
8477505_vs_8480865,14
8480789_vs_8475208,10
8476419_vs_8475208,9
8475314_vs_8474602,9
8475314_vs_8475208,10
8475768_vs_8480222,9
8479293_vs_8480222,14
8479293_vs_8476429,13
8477505_vs_8476429,9
8477505_vs_8480222,10
8475768_vs_8476429,12
8475754_vs_8476467,18
8478445_vs_8476457,19
8477500_vs_8476457,19
8475151_vs_8476467,18
8477930_vs_8480865,12
8475151_vs_8478840,14
8475754_vs_8478840,16
8477500_vs_8475208,14
8475754_vs_8475208,12
8475151_vs_8475208,11
8477955_vs_8480865,15
8478445_vs_8475208,12
8475314_vs_8478840,8
8482665_vs_8476429,7
8474586_vs_8480222,10
8482665_vs_8480222,7
8473504_vs_8476457,9
8473504_vs_8478407,13
8474586_vs_8476429,10
8480789_vs_8476457,14
8480789_vs_8478407,9
8477416_vs_8477506,11
8476826_vs_8477506,13
8480009_vs_8477506,11
8475754_vs_8474602,10
8475768_vs_8477506,15
8475151_vs_8474602,10
8478115_vs_8475208,7
8478115_vs_8474602,6
8478115_vs_8478840,12
8478115_vs_8476467,12
8481789_vs_8476917,6
8481601_vs_8476457,8
8478445_vs_8478407,13
8477930_vs_8476917,5
8477500_vs_8478407,12
8481601_vs_8478407,15
8479977_vs_8476917,10
8477955_vs_8476917,12
8477955_vs_8476429,8
8477955_vs_8480222,11
8477392_vs_8476467,4
8475231_vs_8478840,2
8473504_vs_8478840,3
8475231_vs_8476467,4
8473504_vs_8476467,2
8477392_vs_8478840,4
8476419_vs_8476467,10
8475314_vs_8476467,10
8475314_vs_8476457,10
8475314_vs_8478407,8
8476419_vs_8476457,11
8476419_vs_8478407,12
8480009_vs_8476429,11
8479977_vs_8477506,5
8479293_vs_8481014,12
8477505_vs_8481014,11
8480009_vs_8480222,9
8481789_vs_8480865,5
8479977_vs_8480865,6
8479977_vs_8481014,4
8481601_vs_8474602,8
8477505_vs_8477506,11
8477930_vs_8481014,4
8481789_vs_8481014,5
8481601_vs_8475208,5
8479293_vs_8477506,10
8481789_vs_8477506,4
8477930_vs_8477506,4
