,time_together
8475208_vs_8477346,25
8476885_vs_8477810,21
8476885_vs_8477346,28
8475208_vs_8477810,17
8476885_vs_8478397,16
8475208_vs_8478397,18
8475208_vs_8480860,14
8476885_vs_8480860,13
8475462_vs_8480860,17
8475462_vs_8478397,20
8480860_vs_8481605,19
8478397_vs_8481605,24
8480860_vs_8481563,5
8480860_vs_8483490,11
8478397_vs_8483490,13
8478397_vs_8481563,5
8479402_vs_8483490,12
8479402_vs_8481563,5
8481167_vs_8483490,12
8481167_vs_8481563,5
8477810_vs_8483490,11
8477346_vs_8481563,5
8477810_vs_8481563,4
8477346_vs_8483490,15
8477346_vs_8481605,20
8475462_vs_8477346,18
8475208_vs_8479402,14
8475208_vs_8481167,10
8476885_vs_8479402,18
8476885_vs_8481167,13
8479402_vs_8481605,17
8475462_vs_8479402,19
8481167_vs_8481605,14
8475462_vs_8481167,14
8475462_vs_8477810,9
8477810_vs_8481605,8
