,time_together
8478057_vs_8478873,9
8476458_vs_8480012,12
8476458_vs_8478856,13
8478856_vs_8478873,11
8478057_vs_8478366,8
8478873_vs_8480012,10
8476458_vs_8478057,9
8478366_vs_8480012,11
8478366_vs_8478856,14
8478057_vs_8484153,11
8478057_vs_8481533,9
8478856_vs_8484153,10
8473986_vs_8480012,15
8473986_vs_8478856,14
8478856_vs_8481533,9
8480012_vs_8484153,11
8480012_vs_8481533,11
8473986_vs_8478057,10
8480459_vs_8484153,5
8480459_vs_8481533,5
8473986_vs_8480459,8
8473986_vs_8478444,13
8478444_vs_8484153,7
8478444_vs_8481533,7
8473986_vs_8478498,11
8478498_vs_8484153,6
8478498_vs_8481533,7
8478498_vs_8482118,8
8480459_vs_8482118,5
8478444_vs_8482118,7
8480459_vs_8483445,6
8478498_vs_8483445,8
8478444_vs_8483445,7
8478444_vs_8482745,8
8478498_vs_8482745,8
8480459_vs_8482745,9
8482055_vs_8482118,9
8482055_vs_8482745,9
8482055_vs_8483445,8
8482118_vs_8483476,6
8482745_vs_8483476,7
8483445_vs_8483476,7
8480078_vs_8483445,9
8480078_vs_8482118,9
8480078_vs_8482745,9
8480806_vs_8482055,8
8480078_vs_8480806,13
8478424_vs_8482055,8
8478424_vs_8480078,11
8480806_vs_8483476,10
8478424_vs_8483476,8
8481517_vs_8482055,8
8480078_vs_8481517,11
8481517_vs_8483476,9
8480748_vs_8480806,6
8478424_vs_8480748,5
8480748_vs_8481517,4
8476927_vs_8478424,5
8476927_vs_8480806,7
8476927_vs_8481517,4
8476458_vs_8482055,5
8476458_vs_8476927,10
8476458_vs_8480748,8
8478366_vs_8481535,10
8478366_vs_8480748,10
8476458_vs_8481535,7
8481517_vs_8481535,5
8476927_vs_8478366,12
8478873_vs_8480748,8
8478873_vs_8481535,8
8476927_vs_8478873,11
8481533_vs_8481535,5
8476927_vs_8481533,9
8478444_vs_8481517,10
8478498_vs_8481517,7
8480459_vs_8481517,6
8478424_vs_8478498,5
8478424_vs_8478444,10
8478424_vs_8480459,7
8478498_vs_8480806,10
8480459_vs_8480806,7
8478873_vs_8482055,4
8478873_vs_8480078,6
8478873_vs_8483476,2
8476458_vs_8480078,6
8478366_vs_8482055,4
8478366_vs_8480078,7
8481535_vs_8484153,5
8480748_vs_8484153,8
8473986_vs_8480748,9
8480748_vs_8481533,9
8473986_vs_8480078,8
8473986_vs_8483476,7
8478444_vs_8480806,10
8478366_vs_8483476,2
8478366_vs_8478498,6
8478366_vs_8478444,7
8478856_vs_8481517,7
8478424_vs_8478856,6
8478856_vs_8480806,8
8480012_vs_8480806,11
8478424_vs_8480012,8
8480806_vs_8481535,6
8478424_vs_8481535,5
8476458_vs_8480459,10
8480748_vs_8483445,6
8481535_vs_8482118,6
8480748_vs_8482745,8
8480748_vs_8482118,8
8476927_vs_8483445,6
8476927_vs_8482118,7
8476927_vs_8482745,10
8481535_vs_8483445,6
8481535_vs_8482745,7
8480078_vs_8481533,5
8480078_vs_8484153,4
8478498_vs_8478873,6
8478444_vs_8478873,9
8476458_vs_8478444,9
8480012_vs_8483445,7
8478057_vs_8483445,5
8478856_vs_8483445,7
8480012_vs_8481517,8
8478057_vs_8481517,4
8473986_vs_8481535,5
8473986_vs_8476927,11
8478366_vs_8480459,9
8478856_vs_8482745,7
8478057_vs_8482118,3
8478856_vs_8482118,5
8480012_vs_8482745,8
8480012_vs_8482118,6
8478057_vs_8482745,5
8476458_vs_8483476,1
8481533_vs_8482055,8
8482055_vs_8484153,6
8478873_vs_8480459,8
8473986_vs_8482055,7
8476927_vs_8484153,8
8478057_vs_8478424,3
8478057_vs_8480806,3
8476458_vs_8478498,6
8483476_vs_8484153,4
8481533_vs_8483476,4
