,time_together
8477960_vs_8483515,19
8482124_vs_8483515,17
8480018_vs_8482124,18
8477960_vs_8480018,19
8477960_vs_8481540,19
8471685_vs_8483515,18
8471685_vs_8480018,18
8481540_vs_8482124,17
8471685_vs_8481540,18
8471685_vs_8476981,8
8476981_vs_8482124,4
8476981_vs_8477960,4
8476479_vs_8480018,11
8476479_vs_8483515,9
8476479_vs_8476981,9
8479675_vs_8480018,10
8476981_vs_8479675,9
8479675_vs_8483515,9
8475848_vs_8479675,10
8475848_vs_8476479,10
8477942_vs_8480018,10
8475848_vs_8477942,10
8476981_vs_8477942,11
8476479_vs_8478133,10
8478133_vs_8479675,9
8477942_vs_8478133,10
8476479_vs_8481618,9
8477942_vs_8481523,8
8479675_vs_8481523,9
8476469_vs_8479675,8
8476469_vs_8476479,9
8476479_vs_8481523,10
8479675_vs_8481618,10
8476469_vs_8477942,7
8477942_vs_8481618,10
8477998_vs_8481523,10
8476469_vs_8482155,9
8476469_vs_8477998,8
8481618_vs_8482155,8
8481523_vs_8481532,8
8481523_vs_8482155,9
8477998_vs_8481618,8
8476469_vs_8481532,7
8481532_vs_8481618,7
8477989_vs_8481532,4
8477989_vs_8482155,3
8477989_vs_8477998,6
8476469_vs_8479661,6
8477989_vs_8479661,5
8479661_vs_8481618,5
8481532_vs_8482476,4
8479661_vs_8482476,5
8477998_vs_8482476,6
8473453_vs_8476469,7
8473453_vs_8477989,8
8473453_vs_8482476,8
8477989_vs_8481732,6
8481732_vs_8482476,6
8476469_vs_8481732,6
8481732_vs_8482775,5
8479661_vs_8482775,5
8473453_vs_8482775,9
8481732_vs_8483515,5
8477960_vs_8482476,5
8471685_vs_8482476,6
8480018_vs_8481732,5
8477942_vs_8481540,8
8477942_vs_8483515,5
8475848_vs_8477960,5
8478133_vs_8482155,10
8477998_vs_8478133,7
8471685_vs_8477989,8
8471685_vs_8482775,4
8477989_vs_8482124,5
8482124_vs_8482476,3
8482124_vs_8482775,5
8479661_vs_8483515,5
8479661_vs_8480018,4
8477960_vs_8481618,8
8471685_vs_8476469,4
8471685_vs_8481618,8
8477960_vs_8481523,10
8471685_vs_8481523,8
8476469_vs_8477960,4
8481523_vs_8482124,8
8481618_vs_8482124,8
8476469_vs_8482124,5
8477998_vs_8481540,3
8477998_vs_8480018,5
8477998_vs_8483515,4
8476479_vs_8481540,10
8479675_vs_8481540,9
8473453_vs_8481523,7
8473453_vs_8483515,5
8473453_vs_8480018,5
8473453_vs_8481540,5
8475848_vs_8477998,7
8475848_vs_8482124,6
8477998_vs_8482775,6
8479675_vs_8482775,5
8476479_vs_8482775,5
8477942_vs_8482775,6
8477960_vs_8482775,3
8477942_vs_8477989,5
8477960_vs_8477989,5
8477942_vs_8482476,5
8482155_vs_8483515,4
8480018_vs_8481532,3
8481532_vs_8481540,3
8480018_vs_8482155,4
8481540_vs_8482155,4
8481532_vs_8483515,3
8478133_vs_8481532,8
8478133_vs_8482124,7
8475848_vs_8481532,7
8475848_vs_8482155,6
8476981_vs_8481532,7
8476981_vs_8482155,8
8473453_vs_8481618,5
8479661_vs_8481523,4
8481618_vs_8481732,4
8481523_vs_8481732,4
8479661_vs_8481540,3
8481540_vs_8481732,4
8475848_vs_8481732,3
8476981_vs_8481732,3
8478133_vs_8481732,3
8476981_vs_8477998,6
8471685_vs_8478133,6
8471685_vs_8475848,6
8479675_vs_8482476,3
8476479_vs_8482476,3
8477989_vs_8479675,3
8476479_vs_8477989,5
8482155_vs_8482476,3
8482155_vs_8482775,2
8481532_vs_8482775,4
8477960_vs_8478133,5
8473453_vs_8478133,2
8478133_vs_8479661,2
8475848_vs_8479661,2
8473453_vs_8475848,3
8476981_vs_8479661,2
8473453_vs_8476981,2
