,time_together
8475314_vs_8473507,14
8475151_vs_8475279,12
8477946_vs_8476917,20
8476419_vs_8473507,15
8474141_vs_8480865,19
8479337_vs_8476917,21
8475314_vs_8475279,13
8477946_vs_8480865,20
8476419_vs_8475279,13
8479337_vs_8480865,20
8474141_vs_8476917,19
8475151_vs_8473507,14
8479337_vs_8477506,15
8474141_vs_8477506,14
8477946_vs_8477506,14
8475754_vs_8475279,10
8475754_vs_8473507,8
8477500_vs_8475279,11
8477500_vs_8473507,11
8482078_vs_8476422,15
8477456_vs_8480222,11
8477456_vs_8476422,18
8478445_vs_8478013,17
8478445_vs_8481542,17
8475754_vs_8481542,18
8479992_vs_8480222,8
8479992_vs_8476422,14
8475754_vs_8478013,17
8482078_vs_8480222,11
8477500_vs_8478013,17
8477500_vs_8481542,19
8477456_vs_8477506,17
8478115_vs_8481542,8
8478115_vs_8478013,9
8479992_vs_8477506,15
8482078_vs_8477506,14
8477456_vs_8481014,15
8479992_vs_8481014,13
8475231_vs_8481542,11
8482078_vs_8481014,14
8481601_vs_8478013,9
8475231_vs_8478013,9
8481601_vs_8481542,9
8475231_vs_8476874,14
8481601_vs_8476874,13
8478115_vs_8476874,14
8477429_vs_8477506,13
8477429_vs_8481014,10
8481601_vs_8476906,15
8478115_vs_8476906,13
8475231_vs_8476906,15
8474102_vs_8477506,11
8474102_vs_8481014,11
8480813_vs_8477506,12
8480813_vs_8481014,12
8474709_vs_8476906,9
8474709_vs_8476874,11
8473504_vs_8476906,9
8473504_vs_8476874,10
8481237_vs_8476906,9
8478432_vs_8480865,5
8478466_vs_8476917,9
8481237_vs_8476874,10
8477952_vs_8476917,7
8478466_vs_8480865,8
8478432_vs_8476917,3
8477952_vs_8480865,8
8477952_vs_8477506,7
8478432_vs_8477506,4
8477952_vs_8481014,4
8478432_vs_8481014,1
8478466_vs_8477506,7
8478466_vs_8481014,5
8475314_vs_8476874,7
8475151_vs_8476906,9
8475314_vs_8476906,5
8475151_vs_8476874,8
8477946_vs_8481014,6
8476419_vs_8476906,10
8479337_vs_8481014,9
8476419_vs_8476874,8
8474141_vs_8481014,7
8475151_vs_8478013,8
8476419_vs_8478013,7
8477456_vs_8476917,12
8477456_vs_8480865,15
8475151_vs_8481542,9
8477429_vs_8480865,10
8479992_vs_8480865,10
8478115_vs_8473507,6
8478115_vs_8475279,4
8477946_vs_8476422,11
8476419_vs_8481542,7
8477429_vs_8476422,10
8475314_vs_8481542,5
8475314_vs_8478013,6
8477946_vs_8480222,10
8478445_vs_8475279,8
8479337_vs_8480222,11
8474141_vs_8480222,9
8478445_vs_8473507,8
8480813_vs_8480222,6
8474102_vs_8480222,6
8477429_vs_8480222,5
8481237_vs_8478013,7
8474709_vs_8478013,6
8473504_vs_8478013,6
8474709_vs_8481542,6
8481237_vs_8481542,8
8473504_vs_8481542,7
8478466_vs_8480222,5
8477952_vs_8480222,4
8482078_vs_8480865,12
8474102_vs_8476422,9
8477500_vs_8476906,7
8474102_vs_8476917,8
8482078_vs_8476917,11
8475754_vs_8476906,6
8474102_vs_8480865,7
8478445_vs_8476906,7
8478432_vs_8476422,4
8477500_vs_8476874,7
8475754_vs_8476874,8
8478445_vs_8476874,8
8480813_vs_8476422,8
8480813_vs_8476917,9
8479992_vs_8476917,5
8473504_vs_8473507,7
8474709_vs_8475279,8
8481237_vs_8473507,7
8473504_vs_8475279,8
8474709_vs_8473507,8
8481237_vs_8475279,7
8480813_vs_8480865,7
8475231_vs_8473507,4
8478466_vs_8476422,3
8478432_vs_8480222,4
8477952_vs_8476422,3
8477429_vs_8476917,8
8479337_vs_8476422,9
8474141_vs_8476422,8
8481601_vs_8473507,5
8475231_vs_8475279,3
8481601_vs_8475279,2
