,time_together
8473504_vs_8475764,13
8475231_vs_8475764,13
8476458_vs_8480222,14
8473504_vs_8481605,13
8476458_vs_8476422,15
8481517_vs_8480222,14
8481517_vs_8476422,14
8478366_vs_8480222,15
8477392_vs_8475764,13
8478366_vs_8476422,15
8477392_vs_8481605,13
8475231_vs_8481605,13
8475231_vs_8483490,10
8477392_vs_8483490,10
8473504_vs_8483490,10
8477392_vs_8480950,8
8473504_vs_8480950,8
8475231_vs_8480950,8
8476458_vs_8480865,11
8481517_vs_8480865,12
8478366_vs_8480865,15
8476458_vs_8481014,10
8481517_vs_8481014,9
8478115_vs_8483490,12
8478115_vs_8480950,14
8475151_vs_8483490,13
8478366_vs_8481014,12
8475151_vs_8480950,15
8475754_vs_8483490,12
8475754_vs_8480950,14
8473986_vs_8480865,20
8473986_vs_8481014,20
8478873_vs_8480865,22
8484153_vs_8480865,22
8478873_vs_8481014,22
8484153_vs_8481014,21
8477500_vs_8480950,10
8478873_vs_8474145,11
8484153_vs_8474145,10
8473986_vs_8474145,7
8477500_vs_8483490,8
8473986_vs_8481541,6
8475151_vs_8480001,11
8477500_vs_8480001,7
8475314_vs_8480001,8
8475314_vs_8483490,5
8474641_vs_8474145,13
8475314_vs_8480950,7
8474641_vs_8481541,12
8479368_vs_8481541,13
8475164_vs_8474145,14
8479368_vs_8474145,15
8475164_vs_8481541,13
8478445_vs_8480001,9
8478445_vs_8483490,7
8478445_vs_8475462,11
8477500_vs_8475462,10
8475314_vs_8475462,8
8476934_vs_8481541,9
8476934_vs_8474145,9
8475842_vs_8474145,12
8475842_vs_8481541,11
8476934_vs_8480222,7
8479368_vs_8476422,9
8476934_vs_8476422,8
8475842_vs_8480222,9
8475842_vs_8476422,9
8479368_vs_8480222,11
8477527_vs_8480222,5
8477527_vs_8476422,5
8475314_vs_8475764,18
8476419_vs_8475764,11
8476419_vs_8481605,13
8479328_vs_8475764,6
8479328_vs_8481605,8
8475314_vs_8481605,20
8481601_vs_8481605,11
8481601_vs_8475764,9
8475842_vs_8480865,11
8477527_vs_8480865,5
8476934_vs_8480865,6
8477500_vs_8481605,19
8475151_vs_8475462,13
8478445_vs_8481605,19
8475754_vs_8475462,13
8475151_vs_8481605,12
8475754_vs_8481605,12
8474641_vs_8480865,11
8475754_vs_8480001,11
8478445_vs_8480950,10
8478115_vs_8480001,10
8476419_vs_8480950,13
8474641_vs_8480222,14
8474641_vs_8476422,13
8476419_vs_8480001,9
8478115_vs_8481605,12
8477392_vs_8475462,8
8477392_vs_8480001,7
8475231_vs_8475462,10
8473986_vs_8476422,13
8475231_vs_8480001,8
8478115_vs_8475462,11
8478873_vs_8481541,8
8473504_vs_8475462,10
8478873_vs_8476422,12
8484153_vs_8481541,5
8475164_vs_8480865,9
8475164_vs_8481014,10
8479368_vs_8481014,8
8479368_vs_8480865,10
8475842_vs_8481014,7
8477500_vs_8475764,19
8478445_vs_8475764,19
8473986_vs_8480222,10
8478873_vs_8480222,12
8481601_vs_8480001,9
8484153_vs_8480222,11
8479328_vs_8480001,8
8484153_vs_8476422,10
8481601_vs_8475462,9
8476419_vs_8475462,9
8479328_vs_8475462,8
8477527_vs_8481541,8
8477527_vs_8474145,8
8475164_vs_8476422,8
8475164_vs_8480222,11
8473504_vs_8480001,6
8481601_vs_8483490,11
8476419_vs_8483490,11
8479328_vs_8483490,9
8479328_vs_8480950,9
8481601_vs_8480950,11
8476934_vs_8481014,5
8477527_vs_8481014,4
8478115_vs_8475764,7
8475151_vs_8475764,7
8475754_vs_8475764,8
8474641_vs_8481014,6
8481517_vs_8474145,1
8478366_vs_8474145,4
8476458_vs_8474145,4
8478366_vs_8481541,3
8476458_vs_8481541,3
