period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, righthandedopponent",ANA,CGY,24,20,"['8476458', '8478366', '8481517']","['8475208', '8476885']","['8475172', '8476456', '8481028']","['8477346', '8477810']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, righthandedopponent",ANA,CGY,24,20,"['8476458', '8478366', '8481517']","['8475208', '8476885']","['8475172', '8476456', '8481028']","['8477346', '8477810']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",ANA,CGY,24,20,"['8476458', '8478366', '8480806']","['8475208', '8476885']","['8475172', '8476456', '8481028']","['8477346', '8477810']",5,5,5v5
4,3600.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",ANA,CGY,24,20,"['8478366', '8480806']",['8481605'],"['8475172', '8476456']",['8477346'],3,3,3v3
