period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, righthandedopponent",TOR,ANA,10,24,"['8478483', '8479318', '8482720']","['8475690', '8476931']","['8476458', '8478366', '8478873']","['8475462', '8481605']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",TOR,ANA,10,24,"['8478483', '8479318', '8482720']","['8475690', '8476931']","['8476458', '8478366', '8478873']","['8475462', '8481605']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+,"centerfodot, righthandedopponent",TOR,ANA,10,24,"['8478483', '8479318', '8482720']","['8475690', '8476931']","['8476458', '8478366', '8478873']","['8475462', '8481605']",5,5,5v5
