,time_together
8478474_vs_8479543,5
8475760_vs_8478133,16
8476469_vs_8478474,13
8478133_vs_8480855,7
8475760_vs_8479543,5
8476469_vs_8480855,7
8479543_vs_8480855,5
8478133_vs_8478474,13
8475760_vs_8476469,15
8476469_vs_8477951,11
8476469_vs_8483431,13
8476469_vs_8482659,11
8477951_vs_8478133,11
8478133_vs_8479343,11
8478133_vs_8482659,11
8476469_vs_8479343,11
8478133_vs_8483431,13
8477951_vs_8477989,11
8477989_vs_8482659,8
8477989_vs_8483431,12
8477989_vs_8479343,11
8478133_vs_8480849,11
8478133_vs_8481711,10
8476469_vs_8481711,11
8476469_vs_8480849,12
8476981_vs_8480849,7
8476981_vs_8481711,11
8475760_vs_8476981,13
8476981_vs_8478474,11
8477989_vs_8481711,8
8477989_vs_8478474,9
8475760_vs_8477989,10
8477989_vs_8480849,8
8479619_vs_8483515,7
8478831_vs_8483515,10
8477021_vs_8483515,12
8479619_vs_8480018,9
8479619_vs_8481540,7
8477021_vs_8480018,14
8478831_vs_8480018,12
8477021_vs_8481540,13
8478831_vs_8481540,10
8481540_vs_8483431,13
8483431_vs_8483515,14
8477951_vs_8483515,13
8477951_vs_8480018,11
8479343_vs_8483515,12
8477951_vs_8481540,12
8480018_vs_8483431,14
8479343_vs_8480018,11
8479343_vs_8481540,11
8477951_vs_8481618,9
8479343_vs_8481523,11
8477951_vs_8479339,8
8479339_vs_8479343,9
8481618_vs_8483431,11
8479339_vs_8483431,12
8479343_vs_8481618,9
8477951_vs_8481523,9
8481523_vs_8483431,12
8479339_vs_8480849,9
8480849_vs_8481618,10
8480849_vs_8481523,11
8481618_vs_8482659,8
8481523_vs_8482659,9
8479339_vs_8482659,9
8481523_vs_8481711,10
8481618_vs_8481711,9
8479339_vs_8481711,8
8475848_vs_8480849,5
8475848_vs_8481711,5
8475848_vs_8482659,3
8476981_vs_8482659,9
8475848_vs_8478474,6
8475760_vs_8475848,5
8476981_vs_8480855,4
8475848_vs_8480855,6
8477989_vs_8480855,5
8478474_vs_8483515,5
8480855_vs_8483515,4
8475760_vs_8483515,6
8479543_vs_8483431,2
8479343_vs_8479543,2
8477021_vs_8479339,10
8477021_vs_8481523,8
8479619_vs_8481618,6
8478831_vs_8481618,7
8478831_vs_8479339,10
8477021_vs_8481618,8
8479339_vs_8479619,6
8479619_vs_8481523,5
8478831_vs_8481523,7
8479543_vs_8480849,2
8479543_vs_8482659,2
8479543_vs_8481711,2
8475848_vs_8477021,8
8475848_vs_8479619,5
8476981_vs_8477021,5
8476981_vs_8479619,7
8475848_vs_8478831,8
8477989_vs_8479619,7
8476981_vs_8478831,3
8477989_vs_8478831,7
8477021_vs_8477989,8
8477951_vs_8479543,1
8475760_vs_8480018,8
8475760_vs_8481618,5
8480855_vs_8481618,2
8478474_vs_8481618,3
8475760_vs_8481523,5
8475760_vs_8479339,2
8476981_vs_8479343,10
8476981_vs_8483431,11
8476981_vs_8477951,11
8480018_vs_8480849,7
8480018_vs_8481711,8
8478474_vs_8480018,6
8481711_vs_8483515,7
8478474_vs_8481523,2
8475760_vs_8481540,5
8480849_vs_8483515,7
8480849_vs_8481540,6
8480855_vs_8481523,2
8482659_vs_8483515,5
8481540_vs_8482659,5
8481540_vs_8481711,7
8475848_vs_8483431,7
8479339_vs_8480855,1
8480855_vs_8481540,4
8480018_vs_8480855,4
8478133_vs_8479619,4
8476469_vs_8479619,4
8478474_vs_8481540,4
8476469_vs_8477021,2
8477021_vs_8478133,2
8475848_vs_8477951,5
8480018_vs_8482659,4
8478133_vs_8478831,3
8476469_vs_8478831,2
8475848_vs_8479343,4
8478474_vs_8479339,1
