period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+,"centerfodot, righthandedopponent",NYR,BOS,3,6,"['8476459', '8476468', '8478550']","['8479323', '8479324']","['8473419', '8475745', '8477496']","['8479325', '8482511']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",NYR,BOS,3,6,"['8476459', '8476468', '8478550']","['8479323', '8479324']","['8473419', '8475745', '8477496']","['8479325', '8482511']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",NYR,BOS,3,6,"['8475184', '8476459']","['8479324', '8482073']","['8473419', '8477496', '8477956', '8478401']",['8479325'],4,5,5v4
