period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, righthandedopponent",LAK,ANA,26,24,"['8476479', '8477998', '8479675']","['8474563', '8478882']","['8476458', '8478366', '8478873']","['8481563', '8481605']",5,5,5v5
2,1200.0,nz,NZ FACE OFF+,"centerfodot, righthandedopponent",LAK,ANA,26,24,"['8476479', '8477998', '8479675']","['8474563', '8478882']","['8476458', '8478366', '8478873']","['8481563', '8481605']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, righthandedopponent",LAK,ANA,26,24,"['8476479', '8479675', '8481532']","['8474563', '8478882']","['8476458', '8478366', '8478873']","['8481563', '8481605']",5,5,5v5
4,3600.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",LAK,ANA,26,24,"['8477960', '8482124']",['8474563'],"['8478873', '8480806']",['8481605'],3,3,3v3
