,time_together
8477845_vs_8478851,12
8479345_vs_8482087,16
8477845_vs_8482087,13
8478851_vs_8479345,16
8476875_vs_8479345,18
8476875_vs_8477845,15
8479345_vs_8483457,11
8477845_vs_8483457,14
8480873_vs_8483457,14
8476875_vs_8480873,19
8474590_vs_8476875,18
8474590_vs_8483457,17
8474590_vs_8482964,11
8480873_vs_8482964,7
8480873_vs_8481593,3
8474590_vs_8481593,7
8478911_vs_8481593,5
8480796_vs_8482964,15
8480796_vs_8481593,6
8478911_vs_8482964,13
8474590_vs_8478851,17
8480873_vs_8482087,18
8478911_vs_8483457,14
8478911_vs_8482087,11
8480796_vs_8483457,15
8474590_vs_8482087,15
8479345_vs_8482964,13
8478851_vs_8480873,14
8478851_vs_8478911,10
8476875_vs_8478911,18
8478851_vs_8480796,11
8476875_vs_8480796,13
8480796_vs_8482087,11
8477845_vs_8482964,10
8477845_vs_8481593,4
8479345_vs_8481593,6
