,time_together
8479987_vs_8482122,16
8481557_vs_8482511,15
8478401_vs_8482122,21
8481557_vs_8479369,18
8479987_vs_8478136,16
8477956_vs_8482122,21
8474679_vs_8482511,15
8478401_vs_8478136,21
8482079_vs_8482511,13
8474679_vs_8479369,16
8482079_vs_8479369,17
8477956_vs_8478136,23
8483567_vs_8478136,7
8481557_vs_8478443,14
8474679_vs_8478443,11
8482079_vs_8478443,12
8483567_vs_8482122,8
8475149_vs_8478443,12
8475692_vs_8478443,12
8475149_vs_8479369,11
8475692_vs_8479369,11
8475745_vs_8474716,17
8477919_vs_8479369,11
8477919_vs_8478443,12
8478401_vs_8480990,13
8478401_vs_8474716,12
8483567_vs_8480990,14
8475745_vs_8480990,16
8483567_vs_8474716,13
8477496_vs_8480990,18
8477496_vs_8474716,17
8475220_vs_8477507,7
8479638_vs_8480990,5
8481043_vs_8475750,11
8483505_vs_8480990,10
8477919_vs_8477507,14
8476994_vs_8478443,9
8475220_vs_8478443,7
8481043_vs_8480990,8
8479638_vs_8475750,10
8483505_vs_8475750,10
8476994_vs_8477507,10
8476867_vs_8478443,8
8476867_vs_8477507,9
8479638_vs_8474567,12
8483505_vs_8474567,11
8481043_vs_8474567,11
8481556_vs_8474567,9
8476867_vs_8478450,9
8476867_vs_8480070,9
8476994_vs_8480070,8
8475220_vs_8478450,8
8475220_vs_8480070,8
8476994_vs_8478450,10
8481556_vs_8475750,7
8480355_vs_8475750,8
8480355_vs_8474567,9
8480880_vs_8480070,8
8480880_vs_8478450,6
8476913_vs_8478450,6
8476913_vs_8480070,8
8478508_vs_8478450,8
8479705_vs_8475750,6
8478508_vs_8480070,10
8479705_vs_8474567,6
8479705_vs_8478136,5
8481556_vs_8478136,8
8480355_vs_8478136,7
8479705_vs_8482122,6
8481556_vs_8482122,11
8480355_vs_8482122,7
8474679_vs_8478450,9
8474679_vs_8480070,11
8482079_vs_8478450,9
8482079_vs_8480070,10
8481557_vs_8480070,10
8481557_vs_8478450,9
8479987_vs_8480990,14
8477956_vs_8480990,16
8479987_vs_8474716,13
8477956_vs_8474716,16
8475149_vs_8482511,10
8477919_vs_8482511,12
8475692_vs_8482511,10
8475149_vs_8477507,12
8475692_vs_8477507,12
8483567_vs_8475750,7
8475745_vs_8475750,6
8477496_vs_8475750,6
8477496_vs_8474567,8
8483567_vs_8474567,7
8475745_vs_8474567,9
8475692_vs_8480070,9
8481043_vs_8478136,8
8479638_vs_8478136,9
8483505_vs_8478136,8
8476913_vs_8482511,10
8476913_vs_8479369,9
8475220_vs_8482511,10
8475220_vs_8479369,7
8478508_vs_8482511,9
8478508_vs_8479369,8
8481556_vs_8480990,10
8480355_vs_8480990,9
8480880_vs_8482511,11
8480880_vs_8479369,9
8479705_vs_8480990,7
8479705_vs_8474716,6
8481556_vs_8474716,11
8480355_vs_8474716,8
8476913_vs_8478443,4
8478508_vs_8478443,5
8480880_vs_8478443,5
8478508_vs_8477507,6
8476913_vs_8477507,4
8480880_vs_8477507,6
8481557_vs_8477507,13
8477496_vs_8478136,15
8482079_vs_8477507,15
8477496_vs_8482122,17
8474679_vs_8477507,12
8475745_vs_8482122,10
8475745_vs_8478136,8
8475692_vs_8478450,9
8475149_vs_8478450,8
8475149_vs_8480070,7
8477919_vs_8478450,10
8477919_vs_8480070,10
8476994_vs_8482511,7
8476994_vs_8479369,9
8479638_vs_8482122,8
8481043_vs_8482122,8
8483505_vs_8482122,7
8477956_vs_8475750,6
8477956_vs_8474567,7
8479987_vs_8474567,5
8479987_vs_8475750,4
8478401_vs_8475750,5
8478401_vs_8474567,6
8483505_vs_8474716,10
8481043_vs_8474716,5
8476867_vs_8482511,6
8479638_vs_8474716,5
8476867_vs_8479369,4
