,time_together
8477447_vs_8479998,25
8474563_vs_8475188,23
8474563_vs_8477447,30
8475188_vs_8479998,21
8474563_vs_8480727,17
8478396_vs_8479998,20
8474563_vs_8478396,19
8479998_vs_8480727,15
8480727_vs_8482730,14
8476441_vs_8478396,16
8476441_vs_8480727,14
8478396_vs_8482730,15
8476441_vs_8478468,9
8478468_vs_8482730,8
8481527_vs_8482730,9
8476441_vs_8481527,10
8476879_vs_8478468,11
8476879_vs_8481527,12
8475208_vs_8478468,11
8475208_vs_8481527,12
8475188_vs_8476879,9
8476879_vs_8477447,12
8475188_vs_8475208,9
8475208_vs_8477447,13
8475188_vs_8482730,11
8476441_vs_8477447,16
8475188_vs_8476441,14
8477447_vs_8482730,12
8476879_vs_8478396,18
8475208_vs_8478396,20
8476879_vs_8480727,14
8475208_vs_8480727,15
8478468_vs_8479998,10
8474563_vs_8478468,11
8474563_vs_8481527,11
8479998_vs_8481527,9
