,time_together
8481711_vs_8479323,12
8476468_vs_8481122,17
8477939_vs_8478882,22
8475166_vs_8478882,16
8477839_vs_8481122,15
8476468_vs_8475171,17
8482157_vs_8481122,12
8477939_vs_8479323,16
8481711_vs_8478882,16
8482157_vs_8475171,13
8475166_vs_8479323,13
8477839_vs_8475171,16
8482157_vs_8476931,16
8476468_vs_8476931,17
8477839_vs_8476931,16
8476468_vs_8475690,16
8477839_vs_8475690,14
8482157_vs_8475690,15
8478550_vs_8476931,20
8479318_vs_8479323,19
8478550_vs_8475690,19
8482109_vs_8475690,17
8482109_vs_8476931,18
8482720_vs_8481525,13
8479318_vs_8478840,17
8477939_vs_8478840,10
8479318_vs_8481525,13
8477939_vs_8481525,8
8482720_vs_8478840,16
8484158_vs_8481525,10
8484158_vs_8478840,9
8476459_vs_8475690,17
8476459_vs_8476931,18
8477503_vs_8481525,11
8481582_vs_8478840,6
8481582_vs_8481525,8
8476459_vs_8476853,17
8482109_vs_8476853,14
8478550_vs_8476853,13
8482109_vs_8478443,14
8476459_vs_8478443,15
8482259_vs_8478840,10
8478550_vs_8478443,14
8477503_vs_8478840,8
8482259_vs_8481525,10
8479390_vs_8478443,10
8479390_vs_8476853,12
8481582_vs_8480001,8
8482259_vs_8482073,10
8477503_vs_8482073,10
8483690_vs_8478443,9
8481582_vs_8482073,10
8482259_vs_8480001,8
8477503_vs_8480001,8
8483690_vs_8476853,12
8481704_vs_8476853,10
8481704_vs_8478443,9
8475714_vs_8482073,12
8475714_vs_8480001,10
8478057_vs_8480001,10
8478057_vs_8482073,11
8483690_vs_8475171,9
8479390_vs_8481122,8
8481704_vs_8475171,6
8479390_vs_8475171,9
8481704_vs_8481122,7
8483690_vs_8481122,7
8478462_vs_8480001,9
8478462_vs_8482073,9
8481726_vs_8481122,13
8481726_vs_8475171,12
8482460_vs_8475171,14
8475842_vs_8481122,13
8475842_vs_8475171,14
8482460_vs_8481122,16
8475166_vs_8480001,9
8481711_vs_8482073,14
8475166_vs_8482073,12
8481711_vs_8480001,9
8475714_vs_8478882,6
8475714_vs_8479323,7
8477939_vs_8480001,10
8477839_vs_8478443,12
8476468_vs_8476853,16
8476468_vs_8478443,14
8477839_vs_8476853,14
8482157_vs_8476853,13
8482157_vs_8478443,11
8479318_vs_8478882,17
8482720_vs_8482073,10
8482720_vs_8478882,14
8479318_vs_8482073,12
8477939_vs_8482073,15
8475842_vs_8476853,10
8475166_vs_8478840,7
8484158_vs_8482073,8
8484158_vs_8478882,8
8481711_vs_8481525,8
8482259_vs_8479323,9
8484158_vs_8479323,9
8477503_vs_8479323,11
8482259_vs_8478882,10
8477503_vs_8478882,12
8476459_vs_8475171,12
8478550_vs_8475171,12
8475842_vs_8476931,7
8478462_vs_8478882,6
8478462_vs_8479323,7
8478462_vs_8478840,8
8478057_vs_8478840,6
8478057_vs_8478882,6
8475714_vs_8478840,6
8482720_vs_8479323,16
8476459_vs_8481122,9
8482109_vs_8481122,12
8478550_vs_8481122,9
8483690_vs_8475690,6
8483690_vs_8476931,7
8481726_vs_8475690,6
8475842_vs_8475690,5
8482460_vs_8475690,7
8475166_vs_8481525,6
8478057_vs_8481525,7
8482460_vs_8476853,10
8478057_vs_8479323,6
8479318_vs_8480001,6
8481726_vs_8476931,6
8484158_vs_8480001,5
8482460_vs_8476931,9
8475842_vs_8478443,7
8481726_vs_8478443,6
8482460_vs_8478443,9
8481711_vs_8478840,5
8482720_vs_8480001,6
8482109_vs_8475171,10
8481726_vs_8476853,7
8478462_vs_8481525,8
8481582_vs_8479323,7
8481582_vs_8478882,8
8475714_vs_8481525,6
8479390_vs_8475690,4
8481704_vs_8475690,4
8481704_vs_8476931,5
8479390_vs_8476931,5
