period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",NYI,CGY,2,20,"['8475151', '8475754', '8478115']","['8476422', '8476429']","['8474150', '8476399', '8478233']","['8475690', '8478396']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",NYI,CGY,2,20,"['8475151', '8475754', '8478115']","['8476422', '8476429']","['8474150', '8476399', '8478233']","['8475690', '8478396']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",NYI,CGY,2,20,"['8475151', '8475754', '8478115']","['8476422', '8480865']","['8474150', '8476399', '8478233']","['8475690', '8478396']",5,5,5v5
