,time_together
8476469_vs_8481557,13
8476469_vs_8482079,11
8482079_vs_8482124,9
8476469_vs_8478864,14
8478864_vs_8482124,14
8477942_vs_8482079,12
8477942_vs_8481557,13
8481557_vs_8482124,16
8477942_vs_8478864,11
8477960_vs_8481557,13
8477960_vs_8482079,11
8477960_vs_8478864,11
8471685_vs_8482079,8
8471685_vs_8478864,10
8471685_vs_8481557,11
8481557_vs_8483808,10
8482079_vs_8483808,7
8478864_vs_8483808,9
8475765_vs_8483808,9
8475149_vs_8483808,10
8471685_vs_8478493,13
8475765_vs_8477960,8
8475149_vs_8477960,10
8471685_vs_8475765,8
8478493_vs_8483808,13
8471685_vs_8475149,10
8477960_vs_8478493,14
8471685_vs_8478508,11
8478508_vs_8483808,10
8477960_vs_8478508,12
8471685_vs_8477451,12
8477451_vs_8477960,12
8477451_vs_8483808,11
8477451_vs_8479675,7
8475220_vs_8479675,4
8478508_vs_8479675,5
8475220_vs_8483808,10
8476479_vs_8478508,6
8475220_vs_8476479,5
8476479_vs_8477451,7
8477451_vs_8477998,8
8477998_vs_8478508,6
8475220_vs_8477998,5
8478508_vs_8482408,2
8475220_vs_8482155,7
8478508_vs_8482155,6
8482155_vs_8483525,9
8476479_vs_8483525,3
8482408_vs_8483525,9
8475220_vs_8482408,4
8481532_vs_8483525,9
8475220_vs_8481532,4
8478508_vs_8481532,4
8482155_vs_8483499,10
8476994_vs_8481532,8
8476994_vs_8482155,11
8481532_vs_8483499,10
8482408_vs_8483499,10
8476994_vs_8482408,8
8482124_vs_8483499,4
8482124_vs_8483525,5
8476994_vs_8482124,5
8477942_vs_8483525,5
8476994_vs_8477942,4
8477942_vs_8483499,4
8482079_vs_8482155,6
8476469_vs_8483499,4
8476469_vs_8476994,4
8475765_vs_8479675,10
8478493_vs_8479675,11
8475149_vs_8479675,8
8475765_vs_8477998,9
8477998_vs_8478493,8
8475149_vs_8477998,5
8475149_vs_8476479,7
8475765_vs_8476479,10
8475765_vs_8476469,11
8478493_vs_8482124,13
8475765_vs_8482124,10
8476469_vs_8478493,11
8478864_vs_8479675,16
8479675_vs_8481557,12
8476479_vs_8481557,12
8476479_vs_8478864,13
8476479_vs_8478493,10
8481557_vs_8482155,6
8475765_vs_8482155,5
8478493_vs_8482155,5
8478864_vs_8482155,6
8477451_vs_8482155,6
8476469_vs_8477451,7
8477451_vs_8477942,6
8477451_vs_8482124,7
8476994_vs_8477998,6
8477998_vs_8482079,12
8476994_vs_8477960,1
8478508_vs_8482124,6
8477942_vs_8478508,7
8475149_vs_8477942,8
8475149_vs_8482124,8
8477960_vs_8483525,1
8471685_vs_8483525,1
8483525_vs_8483808,2
8471685_vs_8475220,9
8475220_vs_8477960,9
8477451_vs_8481532,6
8477451_vs_8482408,3
8475149_vs_8476469,7
8477942_vs_8478493,9
8475765_vs_8477942,6
8477998_vs_8478864,13
8477998_vs_8481557,12
8479675_vs_8482079,10
8476479_vs_8482079,12
8476479_vs_8476994,4
8476994_vs_8479675,4
8475220_vs_8482124,6
8476469_vs_8478508,5
8475220_vs_8476469,5
8475220_vs_8477942,5
8477998_vs_8483525,2
8476479_vs_8483499,2
8477998_vs_8483499,3
8479675_vs_8483525,3
8479675_vs_8483499,2
8478864_vs_8482408,4
8475149_vs_8482408,2
8475149_vs_8481532,4
8478864_vs_8481532,5
8481532_vs_8481557,4
8481532_vs_8482079,6
8482079_vs_8482408,4
8481557_vs_8482408,3
8476469_vs_8483525,3
8475765_vs_8482408,2
8475149_vs_8482155,1
8475765_vs_8481532,2
8478493_vs_8481532,2
8478493_vs_8482408,1
