period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ FACE OFF+,"centerfodot, lefthandedopponent",ARI,NYI,59,2,"['8477021', '8477951', '8479343']","['8480434', '8482655']","['8473504', '8474709', '8475231']","['8480865', '8481014']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",ARI,NYI,59,2,"['8479619', '8480855', '8481711']","['8480434', '8482655']","['8473504', '8474709', '8475231']","['8480865', '8481014']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",ARI,NYI,59,2,"['8477021', '8477951', '8479343']","['8480434', '8482655']","['8473504', '8474709', '8475231']","['8480865', '8481014']",5,5,5v5
