,time_together
8477496_vs_8481028,9
8476456_vs_8479638,11
8479638_vs_8481068,11
8473419_vs_8476456,13
8477496_vs_8481068,17
8476456_vs_8477496,14
8473419_vs_8481028,11
8479638_vs_8481028,9
8473419_vs_8481068,16
8476399_vs_8483505,7
8474150_vs_8481043,13
8475745_vs_8482679,14
8474150_vs_8483505,9
8475745_vs_8476399,13
8474150_vs_8475745,17
8481043_vs_8482679,12
8482679_vs_8483505,8
8476399_vs_8481043,12
8475172_vs_8475745,12
8475172_vs_8477956,17
8481043_vs_8482074,8
8477956_vs_8482074,19
8475745_vs_8482074,10
8477956_vs_8482679,10
8475172_vs_8481043,7
8474870_vs_8482074,15
8474870_vs_8475172,14
8474870_vs_8483808,14
8478401_vs_8482074,20
8477956_vs_8483808,16
8478401_vs_8483808,16
8475172_vs_8478401,19
8477956_vs_8479291,8
8474870_vs_8479291,5
8478401_vs_8479291,3
8479066_vs_8479365,6
8477993_vs_8481556,5
8479066_vs_8480355,6
8477993_vs_8479365,6
8477993_vs_8480355,6
8479291_vs_8481556,5
8479291_vs_8479365,6
8479291_vs_8480355,8
8479066_vs_8481556,5
8473419_vs_8482074,11
8473419_vs_8475172,10
8479638_vs_8482074,8
8477496_vs_8482074,8
8475172_vs_8479638,6
8475172_vs_8477496,9
8473419_vs_8483808,6
8474150_vs_8474870,6
8474150_vs_8478401,11
8474150_vs_8477956,13
8474870_vs_8482679,7
8478401_vs_8482679,10
8476399_vs_8478401,7
8476399_vs_8477956,9
8474870_vs_8476399,7
8475745_vs_8479291,7
8479291_vs_8481043,4
8479291_vs_8483505,5
8477993_vs_8481043,2
8477993_vs_8483505,4
8475745_vs_8477993,4
8476399_vs_8481556,3
8475745_vs_8479066,3
8479066_vs_8483505,4
8479365_vs_8481068,6
8481068_vs_8481556,5
8480355_vs_8481068,8
8480355_vs_8481028,7
8481028_vs_8481556,3
8479365_vs_8481028,6
8473419_vs_8479066,5
8477496_vs_8483808,4
8479638_vs_8483808,7
8475745_vs_8476456,10
8476456_vs_8481043,6
8476456_vs_8483505,8
8481028_vs_8481043,5
8481028_vs_8483505,7
8475745_vs_8481028,6
8474150_vs_8481556,4
8474150_vs_8479365,7
8476456_vs_8481556,4
8476456_vs_8479365,6
8476456_vs_8480355,9
8479365_vs_8483808,5
8481556_vs_8483808,3
8480355_vs_8483808,5
8479365_vs_8482074,5
8481556_vs_8482074,1
8480355_vs_8482074,7
8474150_vs_8477496,13
8473419_vs_8474150,13
8477496_vs_8479291,8
8473419_vs_8479291,10
8473419_vs_8476399,7
8477956_vs_8481068,9
8475745_vs_8481068,11
8476399_vs_8477496,8
8474870_vs_8481068,6
8478401_vs_8481068,15
8475172_vs_8480355,5
8475172_vs_8479365,3
8475745_vs_8483808,6
8475172_vs_8481556,3
8476456_vs_8478401,12
8477496_vs_8482679,11
8473419_vs_8482679,10
8482074_vs_8483505,6
8477956_vs_8479066,4
8474870_vs_8479066,3
8474870_vs_8477993,4
8477956_vs_8477993,6
8478401_vs_8481028,8
8474870_vs_8476456,6
8477956_vs_8481028,5
8474870_vs_8481028,6
8476456_vs_8477956,9
8481068_vs_8483505,7
8481043_vs_8481068,5
8475172_vs_8483505,5
8483505_vs_8483808,5
8481043_vs_8483808,5
8477993_vs_8478401,4
8474150_vs_8480355,6
8481556_vs_8482679,3
8480355_vs_8482679,6
8479365_vs_8482679,6
8476399_vs_8480355,6
8476399_vs_8479365,6
8479638_vs_8482679,9
8476399_vs_8479638,6
8474150_vs_8479638,7
8478401_vs_8479066,2
8479066_vs_8479638,4
8473419_vs_8477993,4
8477496_vs_8477993,4
8477496_vs_8479066,4
8479291_vs_8479638,3
8477993_vs_8479638,3
8479066_vs_8481043,1
