,time_together
8475314_vs_8479378,13
8475314_vs_8480145,12
8475231_vs_8479378,15
8475231_vs_8480145,15
8475799_vs_8477506,16
8476419_vs_8479378,17
8478891_vs_8476429,15
8475799_vs_8476429,15
8476419_vs_8480145,16
8476392_vs_8477506,13
8476392_vs_8476429,13
8478891_vs_8477506,16
8476392_vs_8476917,6
8478891_vs_8476917,7
8476392_vs_8480865,6
8475799_vs_8476917,8
8478891_vs_8480865,7
8475799_vs_8480865,8
8476419_vs_8477504,11
8475231_vs_8476331,9
8475314_vs_8476331,6
8476419_vs_8476331,8
8475231_vs_8477504,10
8475314_vs_8477504,8
8476460_vs_8480865,16
8476460_vs_8476917,19
8475754_vs_8477504,18
8475754_vs_8476331,16
8478398_vs_8476917,20
8480014_vs_8476917,19
8484958_vs_8476331,13
8478398_vs_8480865,17
8480014_vs_8480865,16
8484958_vs_8477504,13
8481601_vs_8476331,14
8481601_vs_8477504,17
8480014_vs_8477950,7
8476460_vs_8477950,9
8478398_vs_8477950,7
8480014_vs_8481014,8
8478398_vs_8481014,7
8476460_vs_8481014,10
8481601_vs_8479378,10
8484958_vs_8479378,10
8475754_vs_8479378,13
8475754_vs_8480145,13
8484958_vs_8480145,10
8481601_vs_8480145,10
8477940_vs_8481014,17
8477940_vs_8477950,13
8482149_vs_8477950,15
8476480_vs_8477950,14
8477500_vs_8480145,17
8477940_vs_8480865,10
8477407_vs_8479378,12
8476480_vs_8480865,13
8477407_vs_8480145,15
8482149_vs_8480865,10
8477500_vs_8479378,15
8477940_vs_8476917,10
8482149_vs_8476917,9
8476480_vs_8476917,8
8475151_vs_8479378,16
8475151_vs_8480145,18
8477940_vs_8477506,7
8482149_vs_8477506,5
8476480_vs_8477506,10
8480845_vs_8477506,5
8480845_vs_8476917,5
8481237_vs_8480145,5
8481237_vs_8479378,5
8482149_vs_8476429,3
8480845_vs_8476429,5
8477940_vs_8476429,3
8477392_vs_8479378,6
8477392_vs_8480145,5
8477392_vs_8477938,8
8480289_vs_8477506,5
8480289_vs_8476429,4
8483553_vs_8477938,5
8481237_vs_8477938,5
8483553_vs_8480145,7
8480113_vs_8477506,4
8480113_vs_8476429,5
8483553_vs_8476525,6
8477392_vs_8476525,8
8481237_vs_8476525,5
8481237_vs_8477504,5
8477392_vs_8477504,7
8483553_vs_8477504,7
8478891_vs_8477950,11
8475799_vs_8477950,12
8476392_vs_8477950,9
8475799_vs_8481014,14
8478891_vs_8481014,12
8476392_vs_8481014,11
8476419_vs_8476525,13
8475314_vs_8476525,10
8475231_vs_8476525,12
8477407_vs_8477504,13
8482149_vs_8481014,15
8476480_vs_8481014,15
8480113_vs_8477950,8
8480113_vs_8481014,8
8476480_vs_8476429,5
8483553_vs_8479378,7
8480113_vs_8480865,5
8480289_vs_8480865,4
8480845_vs_8480865,6
8477392_vs_8476331,6
8476419_vs_8477938,11
8477407_vs_8477938,5
8475151_vs_8477938,6
8475151_vs_8476525,5
8477407_vs_8476525,6
8477500_vs_8477504,12
8476460_vs_8476429,5
8478398_vs_8476429,6
8480014_vs_8476429,6
8480845_vs_8477950,8
8480113_vs_8476917,4
8480845_vs_8481014,8
8483553_vs_8476331,5
8481237_vs_8476331,4
8480289_vs_8477950,5
8480289_vs_8481014,5
8475314_vs_8477938,9
8475231_vs_8477938,10
8475151_vs_8477504,13
8475151_vs_8476331,14
8481601_vs_8477938,9
8484958_vs_8477938,7
8475754_vs_8477938,8
8475754_vs_8476525,6
8481601_vs_8476525,8
8480289_vs_8476917,4
8477500_vs_8476331,12
8484958_vs_8476525,6
8477407_vs_8476331,10
8478398_vs_8477506,10
8480014_vs_8477506,9
8476460_vs_8477506,9
8477500_vs_8476525,5
8477500_vs_8477938,7
