,time_together
8475200_vs_8478468,13
8478468_vs_8482166,9
8481527_vs_8482166,12
8475200_vs_8481527,13
8477447_vs_8479983,14
8475188_vs_8480043,14
8475188_vs_8479983,14
8477447_vs_8480043,15
8475906_vs_8478468,18
8475181_vs_8478468,16
8475181_vs_8481527,12
8475906_vs_8481527,12
8475906_vs_8477018,9
8475181_vs_8480727,12
8475906_vs_8480727,11
8475181_vs_8477018,9
8480727_vs_8482166,12
8477018_vs_8482166,16
8475200_vs_8477018,17
8475200_vs_8480727,16
8475188_vs_8475200,13
8477447_vs_8482166,10
8475200_vs_8477447,15
8475188_vs_8482166,9
8475188_vs_8475906,17
8475906_vs_8477447,19
8475181_vs_8475188,14
8475181_vs_8477447,17
8480043_vs_8480727,12
8477018_vs_8480043,9
8479983_vs_8480727,9
8477018_vs_8479983,7
8480043_vs_8481527,5
8478468_vs_8480043,10
8478468_vs_8479983,8
8479983_vs_8481527,4
