period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",PHI,MTL,4,8,"['8480015', '8480068', '8481592']","['8476372', '8477948']","['8475848', '8476981', '8477989']","['8476875', '8478851']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",PHI,MTL,4,8,"['8480220', '8481553', '8482159']","['8476372', '8477948']","['8480018', '8481540', '8483515']","['8476875', '8478851']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",PHI,MTL,4,8,"['8480220', '8482159']","['8476372', '8477948']","['8479339', '8480018', '8481540', '8483515']",['8483457'],4,5,5v4
