period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ FACE OFF+,"centerfodot, lefthandedopponent",CAR,NYI,12,2,"['8480039', '8480829', '8480830']","['8476906', '8480336']","['8477500', '8481601', '8484958']","['8476917', '8477506']",5,5,5v5
2,1200.0,nz,NZ FACE OFF+,"centerfodot, lefthandedopponent",CAR,NYI,12,2,"['8480039', '8480829', '8480830']","['8470613', '8476958']","['8477500', '8481601', '8484958']","['8476917', '8477506']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",CAR,NYI,12,2,"['8480039', '8480829', '8480830']","['8470613', '8476958']","['8477500', '8481601', '8484958']","['8476917', '8477506']",5,5,5v5
