period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, righthandedopponent",NYI,WSH,2,15,"['8476419', '8481601', '8485702']","['8476429', '8485366']","['8475343', '8478463', '8479520']","['8478911', '8480873']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",NYI,WSH,2,15,"['8475231', '8483553', '8484958']","['8476429', '8485366']","['8475343', '8479520', '8482088']","['8478911', '8480873']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, righthandedopponent",NYI,WSH,2,15,"['8475231', '8483553', '8484958']","['8476429', '8485366']","['8475343', '8479520', '8482088']","['8478911', '8480873']",5,5,5v5
