,time_together
8475151_vs_8478136,11
8478864_vs_8481014,12
8475754_vs_8478136,13
8482079_vs_8480865,10
8478115_vs_8482122,15
8478864_vs_8480865,8
8475692_vs_8480865,7
8482079_vs_8481014,12
8478115_vs_8478136,14
8475151_vs_8482122,12
8475754_vs_8482122,14
8475692_vs_8481014,11
8481601_vs_8482122,8
8481601_vs_8478136,5
8476419_vs_8482122,12
8476419_vs_8478136,8
8479328_vs_8482122,7
8479328_vs_8478136,9
8481601_vs_8474567,9
8476419_vs_8474567,13
8479328_vs_8476463,8
8479328_vs_8474567,9
8481601_vs_8476463,8
8476419_vs_8476463,12
8478445_vs_8476463,17
8478445_vs_8474567,15
8478493_vs_8481014,13
8478493_vs_8480865,15
8477500_vs_8476463,15
8477500_vs_8474567,15
8475314_vs_8476463,14
8475314_vs_8474567,13
8478864_vs_8476917,15
8478493_vs_8480222,10
8481557_vs_8480222,7
8481557_vs_8476917,11
8478493_vs_8476917,10
8478864_vs_8480222,9
8475149_vs_8476917,6
8475149_vs_8480222,10
8475692_vs_8476917,14
8473504_vs_8482122,9
8481557_vs_8476429,11
8478493_vs_8476429,10
8478864_vs_8476429,16
8475692_vs_8476429,15
8477500_vs_8482122,15
8481557_vs_8481014,13
8481557_vs_8480865,12
8477919_vs_8480222,11
8478115_vs_8476463,11
8477919_vs_8476422,9
8477451_vs_8480222,11
8477451_vs_8476422,10
8475151_vs_8476463,11
8478115_vs_8474567,12
8475220_vs_8480222,13
8475754_vs_8476463,16
8475220_vs_8476422,11
8475151_vs_8474567,11
8475754_vs_8474567,16
8477919_vs_8476429,8
8477451_vs_8476429,13
8475220_vs_8476429,11
8478445_vs_8482094,11
8475754_vs_8482094,11
8475151_vs_8482094,7
8477919_vs_8476917,7
8478445_vs_8477541,11
8475314_vs_8482094,8
8477451_vs_8476917,12
8475314_vs_8477541,8
8475220_vs_8476917,9
8477500_vs_8482094,8
8474034_vs_8476917,9
8474034_vs_8476429,10
8477500_vs_8477541,7
8479520_vs_8476917,7
8479520_vs_8476429,7
8480980_vs_8476917,6
8480980_vs_8476429,6
8479520_vs_8481014,7
8480980_vs_8480865,13
8474034_vs_8480865,11
8480980_vs_8481014,7
8479520_vs_8480865,12
8474034_vs_8481014,8
8475314_vs_8482122,14
8478445_vs_8478136,16
8477500_vs_8478136,11
8475314_vs_8478136,14
8478445_vs_8482122,16
8477392_vs_8478136,9
8477392_vs_8482122,8
8474709_vs_8478136,8
8474709_vs_8482122,7
8482079_vs_8480222,9
8475692_vs_8480222,9
8475692_vs_8476422,6
8482079_vs_8476422,8
8478864_vs_8476422,6
8475149_vs_8480865,10
8475149_vs_8481014,12
8481601_vs_8482094,8
8476419_vs_8482094,9
8479328_vs_8482094,11
8475149_vs_8476429,6
8474709_vs_8477541,7
8474709_vs_8482094,8
8473504_vs_8482094,7
8476419_vs_8477541,8
8473504_vs_8477541,5
8477919_vs_8480865,12
8479520_vs_8476422,12
8480980_vs_8476422,12
8479520_vs_8480222,10
8480980_vs_8480222,10
8474034_vs_8480222,7
8474034_vs_8476422,9
8473504_vs_8478136,5
8474709_vs_8476463,6
8477392_vs_8476463,8
8482079_vs_8476429,9
8473504_vs_8476463,7
8482079_vs_8476917,8
8478115_vs_8482094,3
8477451_vs_8481014,10
8475220_vs_8480865,11
8475220_vs_8481014,8
8477451_vs_8480865,10
8478115_vs_8477541,3
8479328_vs_8477541,9
8481601_vs_8477541,6
8477919_vs_8481014,9
8477392_vs_8482094,8
8475149_vs_8476422,5
8481557_vs_8476422,5
8478493_vs_8476422,8
8477392_vs_8477541,5
8475754_vs_8477541,7
8475151_vs_8477541,3
8474709_vs_8474567,4
8473504_vs_8474567,5
8477392_vs_8474567,6
