period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, righthandedopponent",CBJ,BOS,29,6,"['8479671', '8482660', '8482705']","['8478500', '8483485']","['8473419', '8475745', '8477496']","['8477507', '8479325']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",CBJ,BOS,29,6,"['8477497', '8480893', '8481716']","['8478500', '8483485']","['8473419', '8475745', '8477496']","['8479369', '8482511']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, righthandedopponent",CBJ,BOS,29,6,"['8479671', '8482660', '8482705']","['8478500', '8483485']","['8473419', '8475745', '8477496']","['8479369', '8482511']",5,5,5v5
