,time_together
8482146_vs_8478507,10
8478831_vs_8482111,7
8482768_vs_8479410,11
8474564_vs_8479410,14
8478831_vs_8481056,7
8474564_vs_8478507,10
8482768_vs_8478507,9
8482146_vs_8479410,10
8479977_vs_8482111,8
8478474_vs_8482111,9
8479977_vs_8481056,7
8478474_vs_8481056,10
8479343_vs_8482111,13
8479343_vs_8481056,14
8479343_vs_8482482,15
8479977_vs_8482482,7
8479343_vs_8474600,20
8479977_vs_8474600,9
8478831_vs_8482482,10
8478831_vs_8474600,18
8476887_vs_8479410,13
8480855_vs_8474600,15
8477951_vs_8474600,18
8475158_vs_8477220,12
8485405_vs_8479410,6
8476887_vs_8477220,12
8477951_vs_8482482,13
8475158_vs_8479410,18
8480855_vs_8482482,11
8485405_vs_8477220,7
8485405_vs_8480434,8
8476887_vs_8480434,13
8475158_vs_8480434,13
8480855_vs_8480246,11
8477951_vs_8480246,15
8479343_vs_8476869,15
8479343_vs_8480246,16
8480855_vs_8476869,12
8477951_vs_8476869,16
8478047_vs_8477220,10
8478047_vs_8480434,9
8475287_vs_8474013,8
8476539_vs_8480434,9
8476539_vs_8474013,12
8482175_vs_8482482,14
8478047_vs_8474013,10
8482699_vs_8482482,14
8483431_vs_8482482,12
8482175_vs_8474600,14
8482699_vs_8474600,22
8483431_vs_8474600,17
8475287_vs_8480434,10
8475287_vs_8484386,6
8476539_vs_8484386,8
8478047_vs_8484386,8
8475461_vs_8482111,3
8477446_vs_8480434,10
8475461_vs_8481056,3
8479370_vs_8476874,8
8482062_vs_8476874,8
8479293_vs_8481056,6
8479293_vs_8482111,5
8479370_vs_8480434,13
8482062_vs_8480434,9
8477446_vs_8476874,9
8479293_vs_8476869,12
8479293_vs_8480246,9
8475461_vs_8476869,6
8475461_vs_8480246,5
8482768_vs_8480434,7
8482768_vs_8476874,5
8479370_vs_8479410,8
8482062_vs_8479410,10
8482062_vs_8478507,7
8478831_vs_8476869,13
8478831_vs_8480246,11
8479370_vs_8478507,6
8479977_vs_8480246,8
8479977_vs_8476869,9
8478474_vs_8480246,10
8478474_vs_8476869,10
8478474_vs_8482482,6
8478474_vs_8474600,17
8474564_vs_8477220,9
8482768_vs_8477220,11
8477951_vs_8482111,11
8480855_vs_8482111,8
8480855_vs_8481056,8
8477951_vs_8481056,14
8482175_vs_8476869,14
8482699_vs_8476869,15
8482175_vs_8480246,13
8483431_vs_8476869,19
8476539_vs_8477220,10
8482699_vs_8480246,16
8483431_vs_8480246,19
8475287_vs_8477220,9
8475461_vs_8482482,6
8475461_vs_8474600,7
8479293_vs_8482482,8
8482146_vs_8484386,2
8474564_vs_8474013,10
8482768_vs_8474013,8
8479293_vs_8474600,11
8482768_vs_8484386,6
8474564_vs_8484386,5
8482146_vs_8474013,5
8479370_vs_8477220,10
8482062_vs_8477220,8
8477446_vs_8477220,9
8477446_vs_8479410,11
8477446_vs_8478507,7
8485405_vs_8478507,6
8476887_vs_8478507,8
8475158_vs_8478507,8
8478047_vs_8479410,12
8478047_vs_8478507,12
8476539_vs_8478507,13
8476539_vs_8479410,12
8475287_vs_8478507,12
8475287_vs_8479410,15
8474564_vs_8480434,6
8482146_vs_8477220,10
8482146_vs_8480434,7
8482175_vs_8482111,7
8482175_vs_8481056,7
8482062_vs_8474013,6
8477446_vs_8474013,7
8479370_vs_8474013,5
8476887_vs_8474013,11
8485405_vs_8476874,6
8475158_vs_8476874,8
8485405_vs_8474013,6
8475158_vs_8474013,11
8476887_vs_8476874,9
8483431_vs_8481056,13
8483431_vs_8482111,11
8482699_vs_8481056,8
8482699_vs_8482111,7
8479370_vs_8484386,5
8475158_vs_8484386,4
8478047_vs_8476874,4
8485405_vs_8484386,2
8476539_vs_8476874,4
8475287_vs_8476874,2
8476887_vs_8484386,3
8477446_vs_8484386,4
8482062_vs_8484386,4
8474564_vs_8476874,4
8482146_vs_8476874,3
