,time_together
8476869_vs_8482964,14
8475233_vs_8476869,14
8482964_vs_8483565,10
8475233_vs_8483565,10
8483457_vs_8483565,10
8476869_vs_8483457,13
8476869_vs_8476875,15
8476875_vs_8483565,7
8474600_vs_8476875,20
8476875_vs_8478851,17
8478851_vs_8483457,7
8474600_vs_8483457,9
8476875_vs_8482482,12
8474568_vs_8476875,11
8474568_vs_8483457,11
8482482_vs_8483457,10
8482111_vs_8482482,11
8481593_vs_8482482,13
8474568_vs_8482111,11
8474568_vs_8481593,12
8476869_vs_8481593,15
8476869_vs_8482111,8
8481593_vs_8483565,10
8482111_vs_8483565,9
8474600_vs_8482111,11
8474600_vs_8482964,14
8482482_vs_8482964,9
8478851_vs_8482964,12
8478851_vs_8481593,11
8475233_vs_8478851,12
8475233_vs_8482482,9
8474568_vs_8475233,7
8474600_vs_8475233,19
8474600_vs_8481593,12
8478851_vs_8482111,7
8474568_vs_8482964,6
