,time_together
8476981_vs_8482077,3
8478133_vs_8482077,9
8475170_vs_8476981,8
8475170_vs_8475848,6
8476981_vs_8478472,3
8475848_vs_8478472,5
8475170_vs_8478133,11
8475848_vs_8482077,9
8478133_vs_8478472,5
8479385_vs_8481523,10
8480074_vs_8481540,8
8480074_vs_8481523,9
8477402_vs_8480018,9
8480018_vs_8480074,11
8477402_vs_8481540,7
8479385_vs_8480018,13
8477402_vs_8481523,8
8479385_vs_8481540,10
8476469_vs_8479385,13
8476469_vs_8477402,10
8476469_vs_8480074,7
8480074_vs_8481618,6
8477402_vs_8481618,8
8479385_vs_8481618,8
8475170_vs_8476469,12
8475170_vs_8481523,11
8475170_vs_8481618,9
8475170_vs_8482775,6
8480074_vs_8482775,7
8479385_vs_8482775,6
8476438_vs_8482775,6
8476438_vs_8476469,10
8476438_vs_8481618,9
8481618_vs_8482089,7
8476469_vs_8482089,12
8482089_vs_8482775,6
8475170_vs_8479543,4
8476438_vs_8479543,5
8479543_vs_8482089,3
8482089_vs_8482476,4
8476438_vs_8482476,4
8475170_vs_8482476,4
8476438_vs_8477989,8
8475170_vs_8477989,11
8477989_vs_8482089,9
8476889_vs_8479543,7
8476889_vs_8477989,8
8476889_vs_8482476,9
8476897_vs_8477989,9
8476897_vs_8482476,11
8476897_vs_8479543,10
8476889_vs_8476981,3
8476897_vs_8476981,3
8480281_vs_8482476,11
8476981_vs_8480281,4
8477989_vs_8480281,9
8478133_vs_8480281,4
8475848_vs_8476897,9
8475848_vs_8480281,10
8476889_vs_8478133,4
8476897_vs_8478133,6
8475848_vs_8476889,9
8476897_vs_8481540,4
8476889_vs_8481540,7
8480281_vs_8481540,6
8478472_vs_8481540,9
8481540_vs_8482077,7
8475848_vs_8482737,6
8478472_vs_8480018,9
8481540_vs_8482737,7
8480018_vs_8482077,10
8480018_vs_8482737,9
8481523_vs_8482737,7
8481523_vs_8482077,6
8478472_vs_8481523,9
8477402_vs_8482775,6
8476981_vs_8482089,7
8476438_vs_8478133,8
8476438_vs_8476981,5
8478133_vs_8482089,9
8475848_vs_8476438,5
8475848_vs_8482089,5
8479543_vs_8480281,8
8477402_vs_8478133,11
8478133_vs_8479385,11
8476981_vs_8477402,9
8477402_vs_8477989,9
8476981_vs_8479385,9
8477989_vs_8479385,8
8478133_vs_8480074,11
8476469_vs_8476897,7
8476469_vs_8482077,9
8479543_vs_8480074,3
8479543_vs_8482077,8
8476897_vs_8480018,5
8476438_vs_8480018,12
8476889_vs_8480018,6
8476889_vs_8481523,5
8480018_vs_8480281,7
8480281_vs_8481523,5
8475848_vs_8477402,8
8475848_vs_8479385,6
8475848_vs_8480074,7
8476981_vs_8480074,7
8482737_vs_8482775,8
8476469_vs_8482737,7
8481618_vs_8482737,7
8477989_vs_8482077,9
8482476_vs_8482737,5
8478472_vs_8482476,4
8477989_vs_8478472,6
8478472_vs_8479543,4
8479543_vs_8482737,4
8477989_vs_8482737,9
8482077_vs_8482476,6
8476897_vs_8481523,3
8476889_vs_8481618,7
8478472_vs_8481618,8
8480281_vs_8481618,8
8481618_vs_8482077,7
8482077_vs_8482775,9
8477402_vs_8482476,4
8480018_vs_8482089,13
8475170_vs_8480018,14
8476438_vs_8481540,9
8481523_vs_8482089,9
8476438_vs_8481523,10
8481540_vs_8482089,9
8476469_vs_8478472,7
8478472_vs_8482775,6
8476897_vs_8482775,5
8480281_vs_8482775,6
8476469_vs_8480281,6
8476889_vs_8482775,4
8477989_vs_8480074,6
8477402_vs_8479543,3
8479385_vs_8482476,3
8479385_vs_8479543,2
8480074_vs_8482476,4
8475170_vs_8481540,10
8476469_vs_8476889,5
8476981_vs_8482737,2
8478133_vs_8482737,6
8476897_vs_8481618,5
