,time_together
8477979_vs_8475233,8
8481522_vs_8482964,12
8477979_vs_8482964,11
8479359_vs_8475233,8
8478133_vs_8482671,15
8479359_vs_8482964,9
8476469_vs_8482671,12
8482476_vs_8482671,13
8478133_vs_8480807,11
8476469_vs_8480807,9
8482476_vs_8480807,10
8481522_vs_8475233,9
8477949_vs_8476875,18
8480018_vs_8480035,12
8481540_vs_8481524,14
8484145_vs_8476875,13
8483515_vs_8481524,15
8479420_vs_8483457,12
8481540_vs_8480035,12
8483515_vs_8480035,14
8479420_vs_8476875,20
8477949_vs_8483457,14
8480018_vs_8481524,15
8484145_vs_8483457,9
8479339_vs_8480807,10
8481523_vs_8480807,9
8481528_vs_8483457,6
8482175_vs_8483457,6
8482097_vs_8476875,9
8481528_vs_8476875,10
8482175_vs_8476875,9
8482097_vs_8483457,5
8481618_vs_8482671,13
8479339_vs_8482671,9
8481523_vs_8482671,11
8481618_vs_8480807,11
8481618_vs_8477365,10
8479339_vs_8477365,9
8481523_vs_8477365,9
8483468_vs_8483457,14
8483468_vs_8482087,11
8481528_vs_8482087,10
8482175_vs_8482087,13
8475722_vs_8483457,7
8475722_vs_8482087,15
8480802_vs_8482111,9
8480802_vs_8482087,9
8483468_vs_8482111,7
8475722_vs_8482111,10
8480802_vs_8483457,11
8476981_vs_8477365,9
8476981_vs_8480807,11
8475848_vs_8480807,11
8475848_vs_8477365,11
8481523_vs_8478502,10
8476981_vs_8478502,8
8475848_vs_8478502,11
8477989_vs_8478502,8
8477989_vs_8477365,9
8476981_vs_8480035,11
8475848_vs_8480035,10
8477989_vs_8480035,12
8481522_vs_8482111,7
8479359_vs_8482087,7
8479359_vs_8482111,5
8481522_vs_8482087,11
8476469_vs_8480035,7
8476469_vs_8477365,4
8475722_vs_8482964,14
8475722_vs_8475233,9
8478133_vs_8480035,8
8478133_vs_8477365,5
8482476_vs_8477365,7
8482476_vs_8480035,7
8478133_vs_8481524,9
8482476_vs_8481524,8
8476469_vs_8481524,7
8484145_vs_8482964,12
8484145_vs_8475233,8
8479420_vs_8475233,7
8479420_vs_8482964,10
8480018_vs_8482671,11
8480018_vs_8480807,12
8481540_vs_8482671,10
8481540_vs_8480807,13
8477989_vs_8482671,15
8477989_vs_8480807,10
8483515_vs_8482671,11
8483515_vs_8480807,13
8483468_vs_8476875,16
8480018_vs_8477365,7
8475722_vs_8476875,9
8481540_vs_8477365,7
8483515_vs_8477365,8
8481523_vs_8480035,7
8481618_vs_8478502,8
8479339_vs_8478502,6
8481522_vs_8476875,11
8481522_vs_8483457,10
8477979_vs_8476875,7
8477979_vs_8483457,9
8479339_vs_8481524,9
8479339_vs_8480035,7
8482175_vs_8482111,6
8475848_vs_8481524,10
8482097_vs_8482111,6
8476981_vs_8481524,11
8482097_vs_8482087,9
8477989_vs_8481524,14
8481528_vs_8482111,8
8479420_vs_8482087,12
8477949_vs_8482087,9
8480802_vs_8475233,4
8480802_vs_8482964,8
8481618_vs_8480035,7
8481618_vs_8481524,10
8481523_vs_8481524,9
8479359_vs_8483457,8
8479359_vs_8476875,9
8482476_vs_8478502,8
8475848_vs_8482671,11
8477949_vs_8482964,6
8476981_vs_8482671,11
8483468_vs_8482964,7
8483468_vs_8475233,3
8484145_vs_8482087,11
8482097_vs_8482964,15
8482175_vs_8482964,14
8477949_vs_8482111,7
8481528_vs_8482964,14
8477949_vs_8475233,3
8481528_vs_8475233,13
8477979_vs_8482087,9
8482175_vs_8475233,12
8482097_vs_8475233,12
8477979_vs_8482111,5
8479420_vs_8482111,5
8483515_vs_8478502,4
8480802_vs_8476875,8
8484145_vs_8482111,6
8476469_vs_8478502,4
8478133_vs_8478502,4
8480018_vs_8478502,2
8481540_vs_8478502,2
