,time_together
8477935_vs_8478399,19
8479407_vs_8478859,16
8476292_vs_8478859,13
8478542_vs_8478399,15
8473419_vs_8478399,15
8477935_vs_8476462,19
8473419_vs_8476462,15
8481559_vs_8477495,19
8476292_vs_8477495,13
8478542_vs_8476462,16
8479407_vs_8477495,16
8481559_vs_8478859,17
8477409_vs_8482684,6
8477933_vs_8482684,13
8480002_vs_8477932,21
8482110_vs_8477932,17
8478414_vs_8477932,18
8480002_vs_8478055,18
8482113_vs_8477488,13
8482110_vs_8478055,12
8477409_vs_8477488,12
8478414_vs_8478055,17
8477933_vs_8477488,14
8482113_vs_8482684,8
8477409_vs_8483495,9
8477933_vs_8483495,8
8476292_vs_8477932,8
8481559_vs_8477932,18
8476292_vs_8478055,10
8479407_vs_8477932,13
8481559_vs_8478055,19
8482113_vs_8475455,11
8477409_vs_8475455,14
8477933_vs_8475455,12
8479407_vs_8478055,13
8482113_vs_8483495,6
8477935_vs_8475455,14
8477935_vs_8483495,12
8478542_vs_8475455,15
8478542_vs_8483495,10
8473419_vs_8475455,12
8473419_vs_8483495,9
8477015_vs_8477495,11
8477015_vs_8478859,9
8481721_vs_8478859,9
8481721_vs_8477495,8
8480185_vs_8476462,6
8480185_vs_8478399,7
8482713_vs_8478399,10
8480003_vs_8478399,4
8477015_vs_8473507,8
8479996_vs_8473507,9
8481721_vs_8473507,6
8479996_vs_8484304,9
8477015_vs_8484304,9
8481721_vs_8484304,9
8482713_vs_8476462,10
8480003_vs_8476462,4
8479981_vs_8482684,10
8478421_vs_8478399,9
8478421_vs_8482684,11
8480185_vs_8482684,14
8479981_vs_8478399,9
8479316_vs_8482684,12
8479981_vs_8477488,9
8478421_vs_8477488,11
8479316_vs_8477488,8
8481032_vs_8473507,7
8481032_vs_8484304,7
8483531_vs_8484304,6
8483531_vs_8473507,5
8476822_vs_8484304,6
8476822_vs_8473507,7
8483531_vs_8477932,3
8476822_vs_8478055,3
8483531_vs_8478055,4
8481032_vs_8478055,6
8476822_vs_8477932,5
8481032_vs_8477932,3
8477933_vs_8476462,19
8477409_vs_8476462,16
8477409_vs_8478399,14
8477933_vs_8478399,18
8482110_vs_8478859,12
8478414_vs_8478859,13
8480002_vs_8477495,15
8482110_vs_8477495,17
8480002_vs_8478859,10
8478414_vs_8477495,13
8478542_vs_8482684,5
8473419_vs_8482684,8
8481559_vs_8484304,8
8479407_vs_8484304,7
8482713_vs_8482684,11
8476292_vs_8484304,9
8481559_vs_8473507,9
8476292_vs_8473507,9
8479407_vs_8473507,9
8482713_vs_8477488,12
8482713_vs_8475455,10
8478542_vs_8477488,7
8482110_vs_8473507,5
8482113_vs_8476462,16
8482113_vs_8478399,14
8480002_vs_8473507,5
8473419_vs_8477488,7
8477935_vs_8477488,8
8479996_vs_8477932,8
8479996_vs_8477495,9
8477935_vs_8482684,7
8479996_vs_8478859,8
8479981_vs_8476462,8
8478421_vs_8476462,7
8479316_vs_8478399,7
8479316_vs_8476462,9
8478414_vs_8484304,3
8479996_vs_8478055,9
8481721_vs_8478055,8
8479981_vs_8483495,2
8479316_vs_8483495,3
8478421_vs_8483495,4
8482713_vs_8483495,8
8480003_vs_8483495,8
8480185_vs_8483495,9
8480003_vs_8482684,9
8481721_vs_8477932,8
8480003_vs_8475455,6
8480185_vs_8475455,7
8481032_vs_8477495,8
8478414_vs_8473507,3
8477015_vs_8477932,9
8476822_vs_8477495,9
8476822_vs_8478859,4
8483531_vs_8477495,5
8483531_vs_8478859,5
8481032_vs_8478859,5
8480185_vs_8477488,8
8479981_vs_8475455,2
8478421_vs_8475455,2
8479316_vs_8475455,2
8482110_vs_8484304,2
8477015_vs_8478055,7
8480003_vs_8477488,9
8480002_vs_8484304,1
