,time_together
8475848_vs_8483450,6
8476981_vs_8483450,5
8473422_vs_8475848,5
8477989_vs_8483450,6
8475848_vs_8484197,5
8473422_vs_8477989,6
8473422_vs_8476981,6
8476981_vs_8484197,6
8477989_vs_8484197,5
8481540_vs_8483450,8
8481540_vs_8484197,8
8475848_vs_8481624,8
8481540_vs_8481624,15
8477989_vs_8481624,9
8477987_vs_8477989,10
8477987_vs_8481540,11
8475848_vs_8477987,10
8480018_vs_8483450,8
8480018_vs_8481624,17
8477987_vs_8480018,14
8483450_vs_8483515,9
8477987_vs_8483515,10
8481624_vs_8483515,15
8480018_vs_8484144,17
8481540_vs_8484144,14
8483515_vs_8484144,12
8476469_vs_8476882,4
8476882_vs_8480018,16
8476469_vs_8484144,6
8476469_vs_8481624,3
8476882_vs_8483515,11
8481624_vs_8484984,3
8484144_vs_8484984,7
8476882_vs_8484984,8
8477479_vs_8484984,4
8476469_vs_8477479,4
8477479_vs_8480018,13
8476882_vs_8481618,7
8481618_vs_8484144,6
8477479_vs_8481618,4
8476469_vs_8483493,4
8481618_vs_8483493,8
8483493_vs_8484984,9
8479339_vs_8482172,5
8478133_vs_8482117,6
8478133_vs_8482172,6
8479339_vs_8480813,7
8482172_vs_8482775,4
8482117_vs_8482775,4
8480813_vs_8482775,5
8479339_vs_8482117,7
8478133_vs_8480813,5
8473422_vs_8478133,5
8473422_vs_8482775,5
8473422_vs_8479339,10
8478133_vs_8483450,4
8478133_vs_8484197,5
8475848_vs_8484144,11
8477989_vs_8484144,12
8476981_vs_8484144,10
8483515_vs_8484197,8
8473422_vs_8483515,11
8476981_vs_8477987,8
8476981_vs_8481624,7
8481540_vs_8483493,13
8477479_vs_8483515,12
8477479_vs_8481540,12
8483493_vs_8483515,11
8480018_vs_8483493,16
8476882_vs_8481540,12
8475848_vs_8477479,10
8475848_vs_8483493,12
8476981_vs_8477479,13
8476882_vs_8477989,12
8476882_vs_8476981,13
8476981_vs_8483493,13
8477989_vs_8483493,15
8477479_vs_8477989,12
8475848_vs_8476882,11
8476981_vs_8482117,5
8475848_vs_8482117,4
8477989_vs_8482117,4
8475848_vs_8480813,4
8477989_vs_8480813,6
8476981_vs_8480813,5
8476981_vs_8482172,5
8475848_vs_8482172,5
8477989_vs_8482172,5
8476469_vs_8480813,5
8476469_vs_8482117,5
8476469_vs_8482172,5
8480813_vs_8484984,8
8482172_vs_8484984,9
8482117_vs_8484984,9
8481618_vs_8482117,9
8480813_vs_8481618,8
8481618_vs_8482172,10
8482775_vs_8483450,2
8482775_vs_8484197,5
8479339_vs_8483450,8
8479339_vs_8484197,9
8473422_vs_8480018,9
8473422_vs_8481540,11
8480018_vs_8484197,9
8482775_vs_8484144,5
8478133_vs_8481624,6
8477987_vs_8478133,6
8478133_vs_8484144,8
8481624_vs_8482775,4
8477987_vs_8482775,4
8477479_vs_8478133,5
8477479_vs_8482775,4
8477987_vs_8479339,6
8479339_vs_8484144,7
8477479_vs_8479339,4
8476882_vs_8478133,8
8476882_vs_8482775,4
8476882_vs_8479339,6
8482775_vs_8483493,4
8478133_vs_8483493,6
8479339_vs_8483493,8
8477987_vs_8484984,5
8481618_vs_8481624,2
8477987_vs_8481618,5
8476469_vs_8477987,3
8476469_vs_8484197,5
8481618_vs_8484197,11
8484197_vs_8484984,11
8473422_vs_8484984,10
8473422_vs_8476469,5
8473422_vs_8481618,8
8479339_vs_8481624,8
8481618_vs_8483450,8
8483450_vs_8484984,8
8480813_vs_8483515,5
8480813_vs_8481540,6
8480018_vs_8480813,4
8476469_vs_8483450,3
8480018_vs_8482117,5
8480018_vs_8482172,6
8481540_vs_8482172,4
8481540_vs_8482117,4
8482172_vs_8483515,4
8482117_vs_8483515,3
