period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",BOS,DAL,6,25,"['8478401', '8479987', '8483505']","['8477507', '8478443']","['8475168', '8475794', '8478975']","['8476856', '8480036']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",BOS,DAL,6,25,"['8473419', '8477496', '8477956']","['8476854', '8479325']","['8478449', '8480027', '8482702']","['8476856', '8480036']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+,"centerfodot, righthandedopponent",BOS,DAL,6,25,"['8475745', '8479365', '8479638']","['8477507', '8478443']","['8475168', '8475794', '8478975']","['8476856', '8480036']",5,5,5v5
