,time_together
8475208_vs_8480839,17
8480839_vs_8481563,13
8475208_vs_8481524,16
8481524_vs_8481563,13
8481524_vs_8481605,22
8480839_vs_8481605,23
8475208_vs_8482671,14
8481605_vs_8482671,21
8480807_vs_8481605,18
8475208_vs_8480807,9
8475462_vs_8482671,18
8475462_vs_8480807,14
8476885_vs_8480035,8
8478502_vs_8483490,11
8480035_vs_8483490,10
8476885_vs_8478502,8
8481524_vs_8483490,16
8482671_vs_8483490,18
8480807_vs_8483490,15
8478502_vs_8481605,9
8475208_vs_8478502,7
8480035_vs_8481563,6
8481563_vs_8482671,10
8475208_vs_8480035,9
8480839_vs_8483490,13
8476885_vs_8481524,14
8476885_vs_8480839,11
8480035_vs_8481605,14
8475462_vs_8480035,12
8475462_vs_8478502,7
8480807_vs_8481563,7
8476885_vs_8480807,12
8476885_vs_8482671,15
8475462_vs_8480839,16
8475462_vs_8481524,14
8478502_vs_8481563,6
