,time_together
8476875_vs_8481524,21
8480839_vs_8482087,17
8476875_vs_8480839,22
8481524_vs_8482087,19
8482087_vs_8482671,14
8476875_vs_8482671,18
8481524_vs_8483457,19
8482671_vs_8483457,18
8480196_vs_8483457,16
8475233_vs_8482671,11
8475233_vs_8480196,13
8482671_vs_8482964,10
8480196_vs_8482964,10
8481593_vs_8482671,11
8480196_vs_8481593,8
8477365_vs_8482964,10
8477365_vs_8481593,11
8480807_vs_8482964,3
8480807_vs_8481593,4
8477365_vs_8482087,9
8480807_vs_8482087,5
8476875_vs_8477365,11
8476875_vs_8480807,5
8480839_vs_8482964,8
8480839_vs_8481593,15
8481524_vs_8481593,16
8481524_vs_8482964,11
8476875_vs_8480196,13
8480196_vs_8482087,12
8477365_vs_8483457,13
8480807_vs_8483457,5
8475233_vs_8480807,4
8475233_vs_8477365,11
8475233_vs_8481524,14
8475233_vs_8480839,12
8480839_vs_8483457,15
