period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",DET,TBL,17,14,"['8474141', '8479337', '8483464']","['8482762', '8484223']","['8476826', '8477416', '8480995']","['8475167', '8482655']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",DET,TBL,17,14,"['8477429', '8477456', '8484794']","['8482762', '8484223']","['8478010', '8478519', '8479542']","['8475167', '8482655']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",DET,TBL,17,14,"['8474141', '8479337', '8483464']","['8482762', '8484223']","['8476826', '8477416', '8480995']","['8475167', '8482655']",5,5,5v5
4,3600.0,nz,NZ FACE OFF+,"centerfodot, lefthandedopponent",DET,TBL,17,14,"['8477946', '8484471']",['8484223'],"['8478519', '8479542']",['8475167'],3,3,3v3
